place_overall,place_gender,place_division,name,idp,team,bib,half,finish_net,finish_gun
8,8,8,"Morii, Yuma",9TGHS6FF19F89E,–,35,01:04:05,02:09:59,02:09:59
51,8,7,"Gardadi, Fatima",9TGHS6FF19F7AB,–,123,01:12:34,02:24:53,02:24:53
3240,8,–,"Calamia, Cal",9TGHS6FF19D940,–,2547,01:24:21,03:02:22,03:03:32
9,9,9,"Kotut, Cybrian",9TGHS6FF19F789,–,4,01:02:08,02:10:29,02:10:29
52,9,8,"Mesfin, Tiruye",9TGHS6FF19F7A1,–,106,01:12:34,02:24:58,02:24:58
4294,9,–,"Bachman, Truth",9TGHS6FF19FB2D,Front Runners New York,13802,01:32:19,03:08:18,03:12:58
10,10,10,"Talbi, Zouhair",9TGHS6FF19F788,–,11,01:02:33,02:10:45,02:10:45
55,10,9,"Dida, Dera",9TGHS6FF19F7A4,–,109,01:12:34,02:25:16,02:25:16
4450,10,–,"Mon, Davey",9TGHS6FF19A544,–,16394,01:33:36,03:09:05,03:09:08
11,11,11,"Kitata, Shura",9TGHS6FF19F78B,–,6,01:02:58,02:10:52,02:10:52
67,11,10,"Yirga, Siranesh",9TGHS6FF19F94D,–,115,01:12:34,02:26:31,02:26:31
4541,11,–,"Solle, J",9TGHS6FF19B76C,Front Runners New York,5297,01:33:08,03:09:30,03:13:44
12,12,12,"Moen, Sondre",9TGHS6FF19F794,–,10,01:02:57,02:11:18,02:11:18
73,12,11,"Bates, Emma",9TGHS6FF19F088,–,117,01:12:33,02:27:14,02:27:14
4995,12,–,"Vargas Carvajal, Vinicio",9TGHS6FF19CB71,–,11183,01:38:19,03:11:53,03:14:09
13,13,13,"Osako, Suguru",9TGHS6FF19F78D,–,9,01:04:05,02:11:44,02:11:44
75,13,12,"Chepkirui, Vibian",9TGHS6FF19F7A6,–,114,01:12:34,02:27:23,02:27:23
5399,13,–,"Marley-Payne, Jack",9TGHS6FF19C1C8,–,12837,01:35:20,03:13:42,03:17:32
14,14,1,"Kibet, Elkanah",9TGHS6FF19F902,–,20,01:03:15,02:12:32,02:12:32
81,14,13,"Kiprop, Helah",9TGHS6FF19F7A7,–,116,01:12:34,02:27:36,02:27:36
5583,14,–,"Rodríguez Hernández, Alejandro Benjamín",9TGHS6FF1A0D4D,–,12466,01:26:53,03:14:29,03:17:49
15,15,14,"Eiler, Ryan",9TGHS6FF1A17D9,Boston Athletic Association,46,01:06:37,02:14:22,02:14:22
90,15,2,"Hall, Sara",9TGHS6FF19F8FE,–,112,01:12:33,02:27:58,02:27:58
6349,15,–,"Paynter, Elliot Magic",9TGHS6FF1A15DE,–,14693,01:37:29,03:17:47,03:24:47
16,16,15,"Haileselassie, Yemane",9TGHS6FF19F791,–,27,01:04:05,02:14:44,02:14:44
95,16,3,"Linden, Desiree",9TGHS6FF19F087,–,118,01:12:41,02:28:27,02:28:27
6655,16,–,"Knebel, Callan",9TGHS6FF1A1752,–,14437,01:36:19,03:18:58,03:25:08
17,17,2,"Kobe, Primoz",9TGHS6FF19DE15,–,39,01:06:38,02:14:56,02:14:56
134,17,14,"Belete, Meseret",9TGHS6FF19F7A0,–,105,01:12:34,02:31:03,02:31:03
6910,17,–,"Vendlener, Goran",9TGHS6FF1A0575,–,9897,01:30:22,03:20:00,03:20:30
18,18,16,"Smyth, Patrick",9TGHS6FF19F798,–,34,01:06:37,02:15:45,02:15:45
150,18,15,"Simpson, Jenny",9TGHS6FF19F900,–,127,01:13:39,02:31:39,02:31:39
7244,18,–,"Howard, Teresa",9TGHS6FF19FDF2,–,13130,01:37:43,03:21:27,03:26:21
19,19,17,"O'Connor, Grant",9TGHS6FF19C50F,–,51,01:06:19,02:16:17,02:16:17
166,19,16,"Orjuela, Angie",9TGHS6FF19F7AC,–,124,01:15:08,02:32:14,02:32:14
7610,19,–,"Rood, Kylee",9TGHS6FF19D518,–,13716,01:34:28,03:22:52,03:27:50
20,20,18,"Alexandru, Corneschi",9TGHS6FF19DD5E,–,32,01:06:38,02:16:23,02:16:23
171,20,17,"Scott, Dominique",9TGHS6FF19F08A,–,126,01:12:51,02:32:31,02:32:31
7780,20,–,"Raymer, Charlie",9TGHS6FF1A1615,–,8244,01:31:28,03:23:31,03:23:35
21,21,19,"Miranda, Robert",9TGHS6FF19DE03,–,36,01:06:13,02:16:28,02:16:28
324,21,4,"Valdepenas Cerna, Argentina",9TGHS6FF19BFC3,–,141,01:17:47,02:37:57,02:37:57
7864,21,–,"Edwards, Kevin-Paul",9TGHS6FF1A16FA,–,14496,01:37:07,03:23:49,03:30:21
22,22,20,"Takeuchi, Ryoma",9TGHS6FF19F793,–,17,01:04:27,02:16:43,02:16:43
345,22,18,"Kellner, Katie",9TGHS6FF19DD2D,–,131,01:18:52,02:38:19,02:38:19
9286,22,–,"Varraine Leca, Agnes",9TGHS6FF19C8D2,–,13905,01:39:27,03:28:59,03:34:14
23,23,21,"Baum, Lorenz",9TGHS6FF19DE1A,–,40,01:06:37,02:16:51,02:16:51
346,23,19,"Krezonoski, Michelle",9TGHS6FF19BE85,–,143,01:18:52,02:38:23,02:38:23
9518,23,–,"Moskites, Alyssa",9TGHS6FF19C451,Somerville Road Runners,15130,01:38:59,03:29:49,03:37:12
24,24,22,"Shiohira, Jacob",9TGHS6FF19D8C7,–,43,01:06:19,02:17:08,02:17:08
464,24,20,"Hyland, Rachel",9TGHS6FF19F850,Boston Athletic Association,138,01:19:13,02:40:24,02:40:24
9580,24,–,"Paradis, William",9TGHS6FF19A55E,–,17379,01:44:10,03:30:02,03:31:59
25,25,23,"Otsu, Kento",9TGHS6FF19F792,–,15,01:07:02,02:17:57,02:17:57
470,25,21,"Lopez, Sara",9TGHS6FF1A0F10,–,136,01:17:59,02:40:28,02:40:28
10041,25,–,"Pfleger, Simone",9TGHS6FF19D074,–,16123,01:40:32,03:32:01,03:32:23
26,26,24,"Mugrage, Kristoffer",9TGHS6FF19DE3A,–,37,01:07:49,02:18:46,02:18:46
486,26,22,"Krezonoski, Kim",9TGHS6FF19BFBF,BlackToe Running,147,01:18:52,02:40:50,02:40:50
11110,26,–,"Hernandez, Luis Manuel",9TGHS6FF1A179D,–,20008,01:47:52,03:36:30,04:11:04
27,27,3,"Leach, Prescott",9TGHS6FF19C378,Cambridge Sports Union,47,01:08:42,02:19:50,02:19:50
627,27,23,"Corrigan, Abigail",9TGHS6FF19E280,–,148,01:18:58,02:42:54,02:42:54
12260,27,–,"Boyd, Michael",9TGHS6FF19B644,–,9157,01:37:27,03:41:12,03:42:21
28,28,25,"Grano, Giovanni",9TGHS6FF19EC31,–,30,01:06:44,02:19:56,02:19:56
634,28,24,"Bäcklund, Johanna",9TGHS6FF19DDF6,–,140,01:18:55,02:43:01,02:43:01
12373,28,–,"Villalpando, Oscar",9TGHS6FF1A1693,–,19060,01:42:45,03:41:43,03:43:54
29,29,26,"Mccann, Andrew",9TGHS6FF1A09AA,–,44,01:08:50,02:20:06,02:20:06
647,29,25,"Risteen, Emilee",9TGHS6FF19A4E1,Whriaway Racing Team,150,01:18:47,02:43:12,02:43:12
12976,29,–,"Andersen, Nonie",9TGHS6FF1A0EF6,–,11728,01:46:59,03:44:18,03:47:13
30,30,4,"Conn, Joel",9TGHS6FF1A0E88,–,58,01:09:55,02:21:35,02:21:35
763,30,26,"Lemon, Maura",9TGHS6FF1A0006,–,156,01:21:02,02:44:39,02:44:39
13323,30,–,"Files, Caleb-Michael",9TGHS6FF19F86D,–,30437,01:45:22,03:45:48,03:55:46
31,31,27,"Sanca, Ruben",9TGHS6FF19E270,–,63,01:08:40,02:21:43,02:21:43
769,31,27,"Dennes, Jill",9TGHS6FF19C9D4,–,3854,01:20:20,02:44:42,02:47:02
13556,31,–,"Romero, Darwin",9TGHS6FF1A1191,–,11363,01:42:34,03:46:50,03:49:10
32,32,28,"Mcdonald, Matthew",9TGHS6FF19F797,Boston Athletic Association,22,01:06:38,02:21:55,02:21:55
779,32,28,"Reed, Melissa",9TGHS6FF19A3E9,–,4429,01:22:28,02:44:50,02:47:23
14160,32,–,"Anuntarumporn, Nuttanai",9TGHS6FF19BD78,–,10447,01:39:53,03:49:30,03:51:20
33,33,29,"Weldlibanos, Tsegay",9TGHS6FF19DE04,–,21,01:04:26,02:22:00,02:22:00
781,33,29,"Spencer, Emma",9TGHS6FF19F9B8,–,142,01:21:09,02:44:50,02:44:50
14444,33,–,"Navas Montilla, Carlos Hilario",9TGHS6FF19A8FA,–,6994,01:49:57,03:50:53,03:56:11
34,34,30,"Hunt, Craig",9TGHS6FF19DE81,–,38,01:09:04,02:22:07,02:22:07
791,34,30,"Ames, Lauren",9TGHS6FF19DA12,Boston Athletic Association,158,01:20:09,02:45:01,02:45:01
15219,34,–,"Moconja, Nenad",9TGHS6FF19A7A2,–,17974,01:42:25,03:54:35,03:54:47
35,35,31,"Gomez Mejia, Victor Daniel",9TGHS6FF19A79C,–,443,01:09:01,02:22:09,02:22:10
799,35,31,"Hirokawa, Fuka",9TGHS6FF19F882,–,1990,01:21:58,02:45:13,02:45:30
15332,35,–,"Parker Humphreys, Jessy",9TGHS6FF19BAF3,–,16507,01:51:27,03:55:09,03:55:31
36,36,5,"Morse, Sam",9TGHS6FF19B1FA,Syracuse Track Club,300,01:11:12,02:22:15,02:22:21
806,36,32,"Williams, Caroline",9TGHS6FF19DE3D,–,145,01:18:52,02:45:17,02:45:17
16190,36,–,"Santos, Mario Cesar",9TGHS6FF1A03A8,–,11140,01:38:34,03:59:45,04:02:06
38,37,32,"Whelan, Joseph",9TGHS6FF19E23D,–,33,01:08:59,02:22:44,02:22:44
808,37,33,"Hendrickson, Jackie",9TGHS6FF19ACF4,–,5327,01:22:59,02:45:19,02:47:37
16428,37,–,"Roberts, Rob",9TGHS6FF1A11A2,–,18822,01:47:13,04:01:15,04:03:39
41,38,33,"Fazioli, Samuel",9TGHS6FF19AF60,Whriaway Racing Team,251,01:12:03,02:23:49,02:23:52
841,38,34,"Raftis, Kylee",9TGHS6FF1A0313,–,2178,01:21:22,02:45:51,02:46:46
16836,38,–,"Holderness, Andrew",9TGHS6FF1A0C8C,–,23189,01:55:47,04:03:53,04:13:23
43,39,34,"Hamilton, Tyler",9TGHS6FF19C6A5,–,263,01:10:30,02:24:04,02:24:08
864,39,35,"Gaden, Shannon",9TGHS6FF19D958,–,3595,01:24:19,02:46:09,02:48:28
17137,39,–,"Bishop, Danielle",9TGHS6FF19EB15,–,17213,01:53:52,04:05:58,04:09:45
45,40,35,"Nation, Will",9TGHS6FF19DE98,–,31,01:08:58,02:24:18,02:24:18
894,40,5,"Harmon, Kassi",9TGHS6FF19F571,–,159,01:21:13,02:46:32,02:46:32
19669,40,–,"Marsh, Adam",9TGHS6FF19C241,–,16676,02:01:55,04:26:00,04:26:21
47,41,6,"Morone, Miguel",9TGHS6FF19D2C3,–,55,01:09:05,02:24:27,02:24:27
929,41,36,"Short, Sarah",9TGHS6FF1A0D4F,–,155,01:20:27,02:46:49,02:46:49
19812,41,–,"Fortuin, Robert",9TGHS6FF19AF3F,–,22313,02:01:34,04:27:20,04:35:27
48,42,36,"Dimitri, Brandon",9TGHS6FF19A722,–,556,01:11:51,02:24:31,02:24:36
937,42,37,"Cain, Christa",9TGHS6FF19AD80,–,3277,01:21:06,02:46:53,02:48:36
20350,42,–,"Harral, Cori",9TGHS6FF1A1163,–,13119,01:46:12,04:32:28,04:37:46
49,43,37,"Toth, Thomas",9TGHS6FF19F894,Boston Athletic Association,41,01:07:31,02:24:34,02:24:34
989,43,38,"Chiappone, Shannon",9TGHS6FF19CEC0,Central Park Track Club- Tracksmith,1246,01:21:58,02:47:24,02:48:10
20650,43,–,"Carmicle, Marcus",9TGHS6FF19CCA7,–,19622,01:51:00,04:35:39,04:37:47
53,44,38,"Batty, Miles",9TGHS6FF19A58A,–,1671,01:12:24,02:25:00,02:25:24
1054,44,39,"Colwell, Molly",9TGHS6FF19CBA1,–,3811,01:22:53,02:48:10,02:50:15
20664,44,–,"Cote, Sam",9TGHS6FF19E717,–,28787,02:07:36,04:35:47,04:41:14
54,45,39,"Rose, Jack",9TGHS6FF19AC02,–,237,01:12:14,02:25:15,02:25:24
1121,45,40,"Zaborowska, Ewa",9TGHS6FF19B003,Somerville Road Runners,2669,01:23:21,02:48:44,02:49:44
20753,45,–,"Chubb, Ian",9TGHS6FF19E2D1,–,24681,02:04:57,04:36:50,04:37:08
56,46,40,"Jami, Segundo",9TGHS6FF19F795,–,19,01:04:25,02:25:24,02:25:24
1133,46,41,"Maida, Arianna",9TGHS6FF19C348,–,3026,01:24:16,02:48:50,02:50:27
22686,46,–,"Frank, Glenique",9TGHS6FF19F54D,–,30078,02:14:57,04:58:49,05:11:01
57,47,41,"Biebelhausen, Stephen",9TGHS6FF19CCD0,–,255,01:11:11,02:25:30,02:25:31
1134,47,42,"Haegler, Marya",9TGHS6FF19A95D,–,7668,01:24:53,02:48:51,02:55:09
23438,47,–,"Meyer, Shay",9TGHS6FF19E9EF,–,25505,02:15:39,05:11:46,05:12:19
58,48,42,"O'Keefe, Dan",9TGHS6FF19C479,–,290,01:10:46,02:25:46,02:25:48
1146,48,43,"Torres Landa Aizpuru, Alexia",9TGHS6FF19BC4E,–,4963,01:22:58,02:48:54,02:52:00
25468,48,–,"Rountry, Christian",9TGHS6FF19ECEC,–,25411,02:43:27,06:06:49,06:11:05
59,49,43,"Quigley, John",9TGHS6FF19C834,–,407,01:11:20,02:25:50,02:25:58
1220,49,44,"Luchezi, Mariana",9TGHS6FF19B4F7,–,2754,01:24:09,02:49:33,02:50:23
60,50,44,"Joyce, Daniel",9TGHS6FF19C8A5,–,430,01:12:00,02:25:53,02:26:01
1222,50,45,"Kiernan, Reilly",9TGHS6FF1A00E4,Tracksmith Boston Hares,6029,01:25:28,02:49:33,02:55:02
61,51,45,"Phillips-Hart, Christopher",9TGHS6FF1A0CEF,–,235,01:10:19,02:25:54,02:25:56
1285,51,46,"Salamone, Marguerite",9TGHS6FF19AE15,–,9464,01:22:07,02:50:04,02:50:38
62,52,46,"Akiyama, Taiyo",9TGHS6FF19CEE9,–,42,01:09:20,02:26:00,02:26:00
1301,52,47,"Waineo, Kiersten",9TGHS6FF19B436,–,5849,01:24:31,02:50:15,02:54:26
63,53,47,"Keirns, Bryant",9TGHS6FF19C4E3,–,245,01:12:31,02:26:03,02:26:05
1339,53,48,"Toledo, Bianca",9TGHS6FF19BC21,Garden State Track Club,4042,01:25:58,02:50:40,02:53:39
64,54,48,"Carette, Romain",9TGHS6FF1A15CF,–,243,01:09:26,02:26:12,02:26:13
1351,54,49,"Chaney, Angela",9TGHS6FF19D62D,–,3676,01:24:12,02:50:48,02:52:55
65,55,49,"Fernandez, Patrick",9TGHS6FF19CC3B,–,229,01:10:50,02:26:17,02:26:18
1379,55,50,"Houghton, Belinda",9TGHS6FF19D1DE,–,1666,01:22:59,02:51:05,02:51:48
66,56,50,"Moncrieff, Ryan",9TGHS6FF19D88C,–,268,01:11:25,02:26:27,02:26:37
1394,56,51,"Schindel, Caitlin",9TGHS6FF19C2E1,–,3387,01:23:24,02:51:14,02:53:25
68,57,7,"Butterfield, Tyler",9TGHS6FF19DE0E,–,59,01:11:21,02:26:56,02:26:56
1396,57,52,"Kehoe, Jacqueline",9TGHS6FF19C271,Central Park Track Club- Tracksmith,6059,01:25:09,02:51:14,02:57:11
69,58,51,"Hale, Joseph",9TGHS6FF19AF61,–,275,01:12:41,02:26:59,02:27:01
1404,58,6,"Rouse, Gina",9TGHS6FF19E261,–,146,01:18:33,02:51:16,02:51:16
70,59,52,"Degen, George",9TGHS6FF19D9E0,Boston Athletic Association,309,01:12:15,02:27:03,02:27:12
1412,59,53,"Corgel, Stefanie",9TGHS6FF19FB59,–,10225,01:25:21,02:51:20,02:53:18
71,60,1,"Lawrence, Steven",9TGHS6FF1A002F,–,250,01:11:10,02:27:04,02:27:05
1429,60,54,"Cullingford, Stefanie",9TGHS6FF19B62A,–,3024,01:22:36,02:51:31,02:54:03
72,61,53,"Thornburg, Timothy",9TGHS6FF1A12AE,–,273,01:11:04,02:27:14,02:27:23
1439,61,55,"Escobar, Teresa",9TGHS6FF19AB8D,–,5137,01:24:50,02:51:34,02:55:14
74,62,54,"Kennedy, Brent",9TGHS6FF19C6E4,–,1116,01:12:35,02:27:22,02:28:05
1444,62,56,"Martinez, Vicky",9TGHS6FF19FD86,Central Park Track Club- Tracksmith,6520,01:22:57,02:51:37,02:56:58
76,63,55,"Collins, Liam",9TGHS6FF19D76A,–,351,01:12:06,02:27:26,02:27:27
1466,63,57,"Gustafson, Kate",9TGHS6FF19D91E,–,4032,01:25:40,02:51:49,02:54:50
77,64,56,"Stone, Thomas",9TGHS6FF1A0D2F,Central Park Track Club- Tracksmith,620,01:13:43,02:27:28,02:27:35
1472,64,7,"Mammen, Mindy",9TGHS6FF19FE8A,–,162,01:21:21,02:51:55,02:51:55
78,65,57,"Cheng, Qianyu",9TGHS6FF19CFD8,–,48,01:08:58,02:27:29,02:27:29
1552,65,58,"Del Giudice, Erin",9TGHS6FF1A0395,–,3114,01:25:04,02:52:34,02:54:41
79,66,58,"Jones, Cody",9TGHS6FF1A0EBE,–,434,01:13:12,02:27:33,02:27:34
1566,66,8,"Haehner, Anne Marie",9TGHS6FF1A13B1,–,4873,01:23:41,02:52:38,02:55:05
80,67,59,"Wiggins, Kai",9TGHS6FF1A0E6B,–,294,01:12:06,02:27:34,02:27:37
1582,67,59,"Eriksen, Ingrid",9TGHS6FF19AD41,–,5111,01:24:54,02:52:48,02:56:53
82,68,60,"Mindel, Scott",9TGHS6FF19C4E6,Central Mass Striders,280,01:11:33,02:27:38,02:27:41
1612,68,60,"Iacone, Dina",9TGHS6FF1A1410,–,3764,01:24:39,02:53:04,02:55:21
83,69,61,"Peterson, Danny",9TGHS6FF19C935,–,429,01:11:11,02:27:38,02:27:44
1634,69,61,"Pietrzyk, Caroline",9TGHS6FF1A0740,–,4279,01:25:13,02:53:14,02:56:28
85,70,8,"Savard-Gagnon, David",9TGHS6FF1A05CE,–,386,01:12:02,02:27:45,02:27:50
1642,70,62,"Mcdermott, Casey",9TGHS6FF1A134D,–,9688,01:23:55,02:53:17,02:53:49
86,71,62,"Fagundes, Anthony",9TGHS6FF19C545,–,1661,01:14:11,02:27:48,02:28:08
1652,71,63,"Rodin, Rachel",9TGHS6FF19D70B,–,1627,01:24:51,02:53:20,02:54:42
87,72,63,"Takacsi-Nagy, Lauri",9TGHS6FF19C8E3,–,497,01:12:33,02:27:51,02:27:56
1665,72,64,"King, Madeleine",9TGHS6FF1A01A2,–,1802,01:22:31,02:53:26,02:54:13
88,73,64,"Devillers, Matthew",9TGHS6FF19CC7B,–,1946,01:12:25,02:27:54,02:28:13
1703,73,65,"Krummenacher, Claire",9TGHS6FF19B847,–,3974,01:25:02,02:53:46,02:56:03
89,74,65,"Kruger, Matthew",9TGHS6FF1A04D4,–,260,01:11:33,02:27:56,02:27:59
1708,74,66,"Reid, Claire",9TGHS6FF1A10CA,–,3873,01:24:39,02:53:48,02:56:01
91,75,66,"Zhou, Fan",9TGHS6FF1A1497,–,296,01:13:44,02:28:01,02:28:07
1757,75,67,"Aspitz, Danielle",9TGHS6FF19D39F,–,3879,01:24:42,02:54:04,02:56:26
92,76,67,"Manning, Jeff",9TGHS6FF19B2AF,–,307,01:12:13,02:28:13,02:28:15
1758,76,68,"Anderson, Sarah",9TGHS6FF19AAE5,–,1303,01:20:42,02:54:04,02:54:23
93,77,68,"O'Reilly, Sean",9TGHS6FF1A0764,–,391,01:13:49,02:28:21,02:28:22
1771,77,69,"Hawkins, Courtney",9TGHS6FF19D9E5,Boston Athletic Association,2282,01:23:28,02:54:10,02:55:38
94,78,69,"Marín, Jorge",9TGHS6FF19FC4D,–,2095,01:10:57,02:28:26,02:29:18
1773,78,9,"Babish, Lindsay",9TGHS6FF19C0ED,–,9223,01:24:09,02:54:12,02:55:00
96,79,70,"Kinne, Zachary",9TGHS6FF19B009,–,478,01:12:11,02:28:30,02:28:36
1779,79,70,"Kimble, Caroline",9TGHS6FF19B700,–,3444,01:24:32,02:54:15,02:56:40
97,80,71,"Wenzel, Trevor",9TGHS6FF19FB87,–,830,01:12:42,02:28:40,02:28:49
1797,80,71,"Schassberger, Molly",9TGHS6FF19D831,–,2958,01:25:26,02:54:26,02:55:59
98,81,72,"Jordan, Douglas",9TGHS6FF19A384,Club Northwest,412,01:13:16,02:28:40,02:28:53
1807,81,72,"Chavero, Mariana",9TGHS6FF19B83F,–,5949,01:26:15,02:54:28,02:58:26
99,82,73,"Wong, Brendan",9TGHS6FF19BBB5,–,241,01:09:30,02:28:49,02:28:52
1842,82,73,"Skelley, Alaina",9TGHS6FF19AF7E,–,6689,01:26:57,02:54:40,03:00:33
100,83,74,"Brenk, Christopher",9TGHS6FF19CDDE,–,663,01:11:24,02:28:53,02:28:57
1874,83,74,"Carter, Mattie",9TGHS6FF19BA10,–,6173,01:27:59,02:54:50,03:00:34
101,84,75,"Rosenkranz, Josh",9TGHS6FF19ADB5,West Valley Track Club,233,01:14:49,02:28:54,02:29:24
1897,84,75,"Strong, Kayla",9TGHS6FF19FA04,–,3049,01:25:05,02:55:00,02:57:26
102,85,76,"Eccher, Nick",9TGHS6FF19B35C,–,467,01:12:52,02:29:05,02:29:15
1901,85,76,"Watson, Jessica",9TGHS6FF19BA73,–,9378,01:23:45,02:55:01,02:55:47
103,86,77,"Conley, Troy",9TGHS6FF19D745,–,1562,01:12:42,02:29:06,02:29:24
1903,86,77,"Bandt, Carly",9TGHS6FF19B8DA,Impala Racing Team,5695,01:24:30,02:55:01,02:59:23
104,87,78,"Polli, Joseph",9TGHS6FF19C8EC,Somerville Road Runners,586,01:14:08,02:29:08,02:29:21
1915,87,78,"Mayer, Katarina",9TGHS6FF19C2FB,–,4011,01:26:04,02:55:07,02:58:40
105,88,79,"Airault, Ferdinand-Clovis",9TGHS6FF1A07B6,Central Park Track Club- Tracksmith,997,01:13:34,02:29:09,02:29:11
1921,88,79,"Hirsch, Madison",9TGHS6FF1A1680,–,5298,01:25:08,02:55:09,02:59:00
106,89,80,"Hillard, Matthew",9TGHS6FF19BE7A,–,358,01:14:34,02:29:10,02:29:16
1935,89,10,"Ben-Ishai, Elizabeth",9TGHS6FF19D4B2,–,4214,01:25:42,02:55:15,02:59:09
107,90,81,"Adam, Thomas",9TGHS6FF19C1C3,–,244,01:13:47,02:29:16,02:29:18
1948,90,80,"Farmer, Samantha",9TGHS6FF19B04F,–,2307,01:23:21,02:55:19,02:56:41
108,91,82,"Berger, Joe",9TGHS6FF19AF80,–,363,01:13:12,02:29:19,02:29:20
1954,91,81,"Raymond, Maude",9TGHS6FF1A0769,–,3594,01:26:33,02:55:22,02:58:05
109,92,83,"Ferretti, Nicolas",9TGHS6FF19D80D,–,465,01:14:02,02:29:21,02:29:32
1985,92,82,"Aluise, Kayla",9TGHS6FF19AA81,–,8301,01:26:21,02:55:35,02:55:57
110,93,84,"Luethi, Dimitri",9TGHS6FF1A0B72,–,1663,01:13:41,02:29:23,02:29:41
1995,93,83,"Sullivan, Madison",9TGHS6FF19B6A5,–,2270,01:24:29,02:55:38,02:57:03
111,94,85,"Healey, Alexander",9TGHS6FF19A518,Syracuse Track Club,375,01:14:53,02:29:25,02:29:38
2011,94,84,"Murray, Shannen",9TGHS6FF1A090B,–,5948,01:25:23,02:55:44,03:00:23
112,95,86,"Meehan, Michael",9TGHS6FF19CA88,–,881,01:14:23,02:29:26,02:29:30
2018,95,85,"Yazlovskaya, Violetta",9TGHS6FF19CA54,–,8351,01:24:13,02:55:47,02:56:01
113,96,87,"Danielczuk, Michael",9TGHS6FF19C8CC,–,264,01:12:15,02:29:27,02:29:38
2029,96,86,"Chappell, Kelsi",9TGHS6FF19EE11,–,10067,01:26:01,02:55:52,02:57:19
114,97,88,"Urban, Josh",9TGHS6FF19CF35,Club Northwest,426,01:13:19,02:29:28,02:29:33
2033,97,87,"Stasulli, Dominique",9TGHS6FF19FC83,–,8162,01:27:44,02:55:54,02:55:58
115,98,89,"Klein, Eric",9TGHS6FF19B316,–,872,01:14:19,02:29:29,02:29:44
2041,98,11,"Camy, Elizabeth",9TGHS6FF1A07B4,–,160,01:22:47,02:55:58,02:55:58
116,99,9,"Armstrong, Vajin",9TGHS6FF19D09F,Sri Chinmoy Marathon Team,500,01:12:30,02:29:29,02:29:33
2044,99,88,"Schmitt, Rebecca",9TGHS6FF19A4D0,–,11563,01:28:27,02:55:59,02:59:02
117,100,90,"Dynan, Matt",9TGHS6FF1A0FEC,Tracksmith Boston Hares,256,01:11:57,02:29:32,02:29:35
2054,100,89,"Young, Lorna",9TGHS6FF19BE3F,–,6460,01:26:54,02:56:02,03:01:43
118,101,91,"Wood, Chris",9TGHS6FF19BD1F,–,385,01:12:29,02:29:42,02:29:46
2084,101,12,"Roper, Kara",9TGHS6FF19CF77,–,2144,01:24:20,02:56:13,02:56:59
119,102,10,"Fosti, Roman",9TGHS6FF19D9B9,–,61,01:09:08,02:29:44,02:29:44
2092,102,90,"Quilliam, Nicole",9TGHS6FF19AA25,–,4093,01:26:54,02:56:17,02:59:53
120,103,92,"Bünz, Benedikt",9TGHS6FF19D772,–,4278,01:14:15,02:29:52,02:32:10
2093,103,91,"Winslow, Danielle",9TGHS6FF19EC3D,–,12614,01:26:55,02:56:17,03:00:19
121,104,93,"Curley, Michael",9TGHS6FF19B835,–,314,01:15:19,02:30:05,02:30:21
