place_overall,place_gender,place_division,name,idp,team,bib,half,finish_net,finish_gun
32,32,2,"Taylor, Alexander (USA)",9TGHS6FF145DEB,Boston Athletic Association,46,01:10:01,02:22:35,02:22:35
33,33,31,"Swift, Sean (USA)",9TGHS6FF1462F1,–,273,01:10:56,02:22:38,02:22:38
331,33,4,"Rouse, Gina (USA)",9TGHS6FF145FE2,–,147,01:18:41,02:41:19,02:41:19
34,34,32,"Scullion, Stephen (IRL)",9TGHS6FF145CED,–,25,01:06:47,02:22:57,02:22:57
342,34,30,"Hasay, Jordan (USA)",9TGHS6FF145CF2,–,107,01:17:38,02:41:43,02:41:43
356,35,31,"Arias, Kellys (COL)",9TGHS6FF145CF4,–,127,01:17:50,02:42:14,02:42:14
35,35,33,"Grossman, Sean (USA)",9TGHS6FF146EBC,–,346,01:10:55,02:23:04,02:23:05
36,36,34,"Hampton, Jonas (USA)",9TGHS6FF145DF8,Boston Athletic Association,31,01:06:50,02:23:29,02:23:29
361,36,32,"Paulsen, Laura (USA)",9TGHS6FF144238,Tracksmith Hare Athletic Club,767,01:20:49,02:42:29,02:42:43
37,37,35,"Linkletter, Rory (CAN)",9TGHS6FF145DF9,–,34,01:06:22,02:23:34,02:23:34
366,37,33,"Olsen, Courtney (USA)",9TGHS6FF145DE7,–,141,01:19:10,02:42:38,02:42:38
402,38,34,"Pinto, Pamela (USA)",9TGHS6FF14721B,–,2688,01:20:31,02:43:26,02:43:32
38,38,36,"Lagasse, Samuel (USA)",9TGHS6FF146AD8,–,375,01:11:44,02:23:41,02:23:50
421,39,35,"Buchanan, Carolyn (CAN)",9TGHS6FF147DB0,–,1652,01:22:56,02:43:56,02:44:59
39,39,37,"Mish, Brad (USA)",9TGHS6FF144FA2,Boston Athletic Association,296,–,02:24:36,02:24:37
448,40,36,"Bottorff, Juliet (USA)",9TGHS6FF147BAC,–,2195,01:20:49,02:44:28,02:44:43
42,40,38,"Zapata, Jaidiby (COL)",9TGHS6FF1443A3,–,304,01:11:06,02:25:24,02:25:24
44,41,3,"O'Hara, Chip (USA)",9TGHS6FF145FD4,Syracuse Track Club,49,01:10:01,02:25:36,02:25:36
455,41,37,"Kirkpatrick, Annmarie (USA)",9TGHS6FF145DDC,–,146,01:19:08,02:44:44,02:44:44
46,42,39,"Humphreys, Griffin (USA)",9TGHS6FF144824,Bowerman Track Club,298,01:12:12,02:26:14,02:26:19
464,42,5,"Knowles, Laurie (USA)",9TGHS6FF145FD5,–,140,01:18:34,02:44:53,02:44:53
471,43,1,"Corno, Hilary (USA)",9TGHS6FF145FDC,–,152,01:20:00,02:45:07,02:45:07
47,43,40,"Sumatzkuku, Kyle (USA)",9TGHS6FF144408,–,599,01:12:15,02:26:17,02:26:19
482,44,1,"Hitchings, Jenny (USA)",9TGHS6FF1480C1,–,1888,01:21:56,02:45:32,02:46:05
48,44,41,"York, Brandon (USA)",9TGHS6FF1447D3,–,291,01:11:54,02:26:29,02:26:30
49,45,42,"Ryan, Dennis (USA)",9TGHS6FF143F38,–,379,01:12:31,02:26:55,02:27:01
483,45,38,"Morrissey, Katrina (USA)",9TGHS6FF1461E6,–,1339,01:21:02,02:45:32,02:45:46
492,46,39,"Parkinson, Tori (USA)",9TGHS6FF1444F0,–,1216,01:21:20,02:45:40,02:45:50
50,46,43,"Danielczuk, Michael (USA)",9TGHS6FF146EBA,–,724,01:12:12,02:26:58,02:27:02
51,47,44,"Cox, Michael (USA)",9TGHS6FF146331,–,397,01:12:18,02:27:02,02:27:05
511,47,40,"Zimmerman, Amber (USA)",9TGHS6FF1439EB,–,1149,01:21:01,02:46:10,02:46:31
53,48,45,"Royer, Philip (USA)",9TGHS6FF144F33,Boston Athletic Association,417,01:12:21,02:27:23,02:27:25
533,48,41,"Kiernan, Reilly (USA)",9TGHS6FF1474CA,Tracksmith Hare Athletic Club,1035,01:23:27,02:46:36,02:55:15
586,49,42,"Pope, Jennifer (USA)",9TGHS6FF14617C,–,1826,01:23:00,02:47:37,02:47:43
54,49,46,"Harris, Corbin (USA)",9TGHS6FF143FE0,–,371,01:13:09,02:27:31,02:27:31
56,50,47,"Dulabon, Zachary (USA)",9TGHS6FF143A20,–,279,01:11:18,02:27:45,02:27:46
587,50,43,"Fleming, Jennifer (USA)",9TGHS6FF146FA9,–,2934,01:25:07,02:47:38,02:50:04
57,51,4,"Benadum, Blue (USA)",9TGHS6FF144115,–,51,01:11:13,02:27:45,02:27:45
600,51,44,"Rowen, Maya (USA)",9TGHS6FF143ABF,–,3284,01:21:14,02:47:51,02:47:57
58,52,48,"Gomez, Stephen (USA)",9TGHS6FF146AC6,–,1049,01:15:40,02:27:46,02:27:49
627,52,45,"Lavins, Megan (USA)",9TGHS6FF1463A2,–,4422,01:21:39,02:48:15,03:10:13
632,53,46,"Gretschel, Johanna (USA)",9TGHS6FF147BAB,–,7545,01:22:34,02:48:21,03:18:35
59,53,49,"Pare, Ben (USA)",9TGHS6FF147D44,–,315,01:12:28,02:27:53,02:27:56
645,54,47,"Jereb, Reanna (USA)",9TGHS6FF146F73,–,3170,01:25:14,02:48:36,02:55:57
60,54,50,"Stallis, Steven (USA)",9TGHS6FF14469C,–,412,01:13:47,02:27:55,02:27:57
61,55,51,"Rivero, Luis Carlos (GUA)",9TGHS6FF145FE6,–,42,01:09:57,02:27:56,02:27:56
664,55,48,"Taylor, Megan (USA)",9TGHS6FF147051,–,2353,01:23:54,02:49:02,02:49:07
63,56,52,"Geha, Sam (USA)",9TGHS6FF143C51,Dashing Whippets Running Team,276,01:09:42,02:28:09,02:28:09
697,56,49,"Rowe, Hannah (USA)",9TGHS6FF144F6E,Boston Athletic Association,1002,–,02:49:30,02:49:38
700,57,50,"Hoak, Aileen (USA)",9TGHS6FF14400A,–,2709,01:24:32,02:49:32,03:07:59
64,57,53,"Reis, Brian (USA)",9TGHS6FF14682E,Dashing Whippets Running Team,294,01:10:46,02:28:19,02:28:19
701,58,51,"Moroz, Jen (CAN)",9TGHS6FF143F06,–,1263,01:22:34,02:49:34,02:49:47
65,58,54,"Martin, Dustin (USA)",9TGHS6FF145FED,–,252,01:11:15,02:28:26,02:35:34
66,59,5,"Riddle, David (USA)",9TGHS6FF144319,–,323,01:13:15,02:28:40,02:28:41
707,59,52,"Griffith, Gracie (USA)",9TGHS6FF143FB3,–,912,01:21:46,02:49:38,02:50:01
67,60,55,"Dever, Shaun (USA)",9TGHS6FF1449FF,–,410,01:12:57,02:28:43,02:28:54
711,60,53,"Meyer, Eleanor (USA)",9TGHS6FF147FB8,–,2223,01:20:55,02:49:39,02:49:57
718,61,6,"Murphy, Christina (USA)",9TGHS6FF145FD3,–,151,01:18:37,02:49:44,02:49:44
68,61,6,"Nyasinga, Duncan (KEN)",9TGHS6FF144211,Garden State Track Club,431,01:11:05,02:28:55,02:28:55
69,62,56,"Machado Hamilton, Rodrigo (CHI)",9TGHS6FF144840,–,823,01:13:26,02:28:57,02:29:01
724,62,54,"Frisella, Patricia (USA)",9TGHS6FF143C99,–,1437,01:25:46,02:49:51,02:49:58
735,63,55,"Klass, Sarah (USA)",9TGHS6FF1479F5,–,1197,01:25:28,02:50:05,02:50:30
70,63,57,"Garrard, Justin (USA)",9TGHS6FF1469EC,Kansas City Smoke,311,01:11:04,02:29:00,02:29:02
746,64,56,"Spannaus, Michaela (USA)",9TGHS6FF144479,DWRunning,1954,01:24:40,02:50:22,02:50:47
73,64,58,"Maxwell, Chris (USA)",9TGHS6FF147D18,Bowerman Track Club,297,01:11:28,02:29:08,02:29:09
750,65,57,"Delay, Gabriella (USA)",9TGHS6FF144481,–,2444,01:23:58,02:50:27,02:58:27
74,65,59,"Leblanc, Jarrett (USA)",9TGHS6FF145FD8,–,35,01:08:26,02:29:17,02:29:17
752,66,58,"Tyrrell, Maura (USA)",9TGHS6FF14432E,–,4002,01:25:08,02:50:31,03:08:58
75,66,60,"Macandrew, Ross (USA)",9TGHS6FF144864,–,305,01:11:04,02:29:21,02:29:24
764,67,7,"Masamitsu, Jennifer (USA)",9TGHS6FF1476EF,–,855,01:23:08,02:50:40,02:51:08
76,67,61,"Alatalo, Erik (USA)",9TGHS6FF14497F,–,374,01:12:55,02:29:31,02:29:39
788,68,59,"Salese, Alyssa (USA)",9TGHS6FF1464BB,–,4117,01:23:46,02:51:07,03:02:08
77,68,7,"Bromka, Peter (USA)",9TGHS6FF145FE0,Bowerman Track Club,47,01:12:40,02:29:36,02:29:36
78,69,62,"Shea, Timothy (USA)",9TGHS6FF1471A2,–,1026,01:12:51,02:29:46,02:30:02
836,69,60,"Caruso, Isabella (USA)",9TGHS6FF14489F,–,2089,01:25:52,02:51:55,02:52:15
837,70,61,"Baskin, Hana (USA)",9TGHS6FF147932,Bull City Track Club,4154,01:25:40,02:51:56,03:22:55
79,70,63,"Larson, Korey (USA)",9TGHS6FF147EBC,–,422,01:14:38,02:29:51,02:30:08
841,71,8,"Morrison, Amber (USA)",9TGHS6FF147EF7,–,1129,01:23:58,02:52:01,02:57:41
80,71,64,"Lizano Cedeño, Cesar (CRC)",9TGHS6FF144037,–,288,01:12:26,02:29:51,02:29:57
847,72,62,"Jordan, Mariah (USA)",9TGHS6FF147E64,–,1401,01:23:22,02:52:06,02:54:16
81,72,65,"Bickell, Nathan (USA)",9TGHS6FF144361,–,590,01:15:37,02:29:54,02:30:00
853,73,63,"Zimmermann, Leandra (GER)",9TGHS6FF144145,–,2374,01:23:28,02:52:09,02:52:22
83,73,66,"Macdonald, Sean (USA)",9TGHS6FF147F43,Tracksmith Hare Athletic Club,313,01:11:07,02:30:02,02:30:03
856,74,64,"Philbrook, Lauren (USA)",9TGHS6FF144FC7,Boston Athletic Association,1681,01:25:29,02:52:13,02:52:38
84,74,67,"Tossman, Terry (USA)",9TGHS6FF143CD9,–,1099,01:13:22,02:30:12,02:30:39
858,75,65,"Lenger, Marissa (USA)",9TGHS6FF14706E,–,9039,01:24:05,02:52:17,04:07:36
85,75,8,"Blake, Eric (USA)",9TGHS6FF144431,Central Mass Striders,50,01:12:41,02:30:17,02:30:17
863,76,66,"Owen, Mary (USA)",9TGHS6FF144541,Yellowstone Valley Distance Project,1400,01:23:57,02:52:22,02:52:33
86,76,68,"Gates, Evan (USA)",9TGHS6FF144F62,Boston Athletic Association,662,01:12:58,02:30:23,02:30:25
88,77,69,"Rodeheffer, Charles (USA)",9TGHS6FF144715,–,408,01:13:07,02:30:43,02:30:45
877,77,67,"Yaeger, Courtney (USA)",9TGHS6FF143A50,Tracksmith Hare Athletic Club,4037,01:23:22,02:52:46,03:19:48
878,78,68,"Tortorello, Amy (USA)",9TGHS6FF146D37,Heartbreakers,2019,01:22:46,02:52:46,02:53:06
89,78,70,"Lillehaugen, Timothy (USA)",9TGHS6FF1445AB,Heartbreakers,292,01:11:11,02:30:44,02:30:45
889,79,69,"Kriege, Mary (USA)",9TGHS6FF1443BA,Impala Racing Team,1909,01:24:50,02:52:55,03:08:36
90,79,71,"Duggan, Michael (USA)",9TGHS6FF146838,–,338,01:15:21,02:30:48,02:34:25
911,80,70,"Tay, Lydia (CAN)",9TGHS6FF147C68,–,5366,01:24:24,02:53:12,03:05:00
91,80,72,"Gaffney, John (USA)",9TGHS6FF1463D8,Garden State Track Club,395,01:13:55,02:30:59,02:31:01
925,81,71,"Beucler, Amanda (USA)",9TGHS6FF146370,–,2469,01:23:43,02:53:22,03:02:45
92,81,73,"Chu, Meng-Tsung (TWN)",9TGHS6FF14446E,–,277,01:15:21,02:31:03,02:31:26
94,82,74,"Paredes, Sergio (MEX)",9TGHS6FF143FCE,–,448,01:13:04,02:31:06,02:31:10
926,82,72,"Lawlor, Caitlin (USA)",9TGHS6FF1460E5,–,4778,01:26:48,02:53:24,03:23:52
95,83,75,"Trujillo, Carlos (USA)",9TGHS6FF145DF3,–,36,01:11:34,02:31:07,02:31:07
934,83,73,"Waineo, Kiersten (USA)",9TGHS6FF143CA2,–,3872,01:26:49,02:53:31,03:16:14
96,84,76,"Hebert, Alex (USA)",9TGHS6FF1468A7,–,331,01:12:20,02:31:22,02:31:23
940,84,74,"Lunau, Allison (USA)",9TGHS6FF1452DC,–,4540,01:28:24,02:53:36,03:20:56
97,85,77,"Zhou, Fan (USA)",9TGHS6FF147ADC,–,287,01:13:56,02:31:23,02:31:25
966,85,75,"Westra, Hannah (USA)",9TGHS6FF14436B,–,2877,01:24:53,02:53:53,03:22:45
971,86,9,"Bliss, Natasha (USA)",9TGHS6FF144860,San Diego Track Club,1911,01:25:29,02:53:55,03:13:53
98,86,78,"Burdick, Brett (USA)",9TGHS6FF14753D,–,435,01:15:20,02:31:31,02:34:12
992,87,76,"Vaughan, Kristen (USA)",9TGHS6FF147E36,–,1012,01:23:41,02:54:19,02:54:39
99,87,79,"Farkas, Matthew (USA)",9TGHS6FF14728E,–,348,01:13:53,02:31:34,02:39:35
100,88,80,"Giuliani, Robert (USA)",9TGHS6FF146CCC,–,415,01:14:26,02:31:34,02:40:12
998,88,77,"Colquitt, Caili (USA)",9TGHS6FF144EF9,Boston Athletic Association,980,01:24:25,02:54:22,02:57:55
1016,89,78,"Mcilwain, Caitlin (USA)",9TGHS6FF1449C8,–,2573,01:26:47,02:54:42,03:07:19
101,89,81,"Keller, Jonathan (USA)",9TGHS6FF147752,–,336,01:11:40,02:31:44,02:31:48
102,90,82,"Baum, Mitchell (USA)",9TGHS6FF147B69,–,454,01:10:49,02:31:52,02:31:56
1022,90,79,"Jackowitz, Megan (USA)",9TGHS6FF146393,–,1463,01:21:58,02:54:49,02:55:00
1024,91,80,"Sachtleben, Bethany (USA)",9TGHS6FF145E21,–,130,01:22:29,02:54:53,02:54:53
103,91,1,"Ross, Jerome (USA)",9TGHS6FF144352,–,486,01:14:52,02:31:53,02:32:54
1030,92,10,"Crawford, Danya (USA)",9TGHS6FF146F8B,–,1407,01:24:32,02:54:59,02:55:11
104,92,83,"Hinrichsen, Erik (USA)",9TGHS6FF1474B5,–,359,01:14:27,02:31:54,02:40:32
1035,93,11,"Tilton, Lauren (USA)",9TGHS6FF1463FE,Whirlaway Racing Team,2612,01:27:17,02:55:03,02:55:50
105,93,84,"Gutierrez, Cristobal (USA)",9TGHS6FF147013,–,384,01:14:21,02:32:01,02:32:07
106,94,85,"Wright, Kevin (USA)",9TGHS6FF1460B8,–,638,01:13:25,02:32:03,02:32:03
1036,94,81,"Irgens, Katherine (USA)",9TGHS6FF144181,–,1395,01:24:52,02:55:03,03:03:01
1039,95,82,"Jaimes, Anayeli (USA)",9TGHS6FF14685F,Team Rogue,2868,01:26:39,02:55:06,02:57:54
107,95,86,"Rayner, Kenny (USA)",9TGHS6FF147723,–,286,01:14:04,02:32:11,02:32:14
108,96,87,"Bushey, Scott (USA)",9TGHS6FF143F30,Manchester Running Company,608,01:15:29,02:32:12,02:32:17
1040,96,83,"Mahlen, Tsaina (USA)",9TGHS6FF147EAC,–,7351,01:24:09,02:55:07,03:42:06
109,97,88,"Tropf, Jordan (USA)",9TGHS6FF145EFA,–,306,01:13:31,02:32:13,02:32:40
1054,97,84,"Ward, Marissa (USA)",9TGHS6FF14621D,–,1895,01:24:35,02:55:16,03:03:22
1055,98,85,"Frank, Madeline (USA)",9TGHS6FF146CF8,Bull City Track Club,7452,01:29:48,02:55:19,03:28:57
110,98,89,"Maher, Alexander (USA)",9TGHS6FF146B65,–,1232,01:16:20,02:32:13,02:32:37
1063,99,86,"Dorsky, Lauren (USA)",9TGHS6FF144046,Dashing Whippets Running Team,2907,01:27:37,02:55:26,03:02:43
111,99,90,"Scarlett, Michael (USA)",9TGHS6FF143996,Tracksmith Hare Athletic Club,1223,01:13:57,02:32:15,02:32:17
1076,100,87,"Morales, Norma (MEX)",9TGHS6FF1440C4,–,3113,01:25:47,02:55:38,02:56:15
112,100,91,"Purcella, Corey (USA)",9TGHS6FF1468DC,–,317,01:13:18,02:32:24,02:32:26
1086,101,88,"Hasty, Haley (USA)",9TGHS6FF145510,–,2369,01:24:28,02:55:47,02:56:00
114,101,92,"Hillyard, Matthew (USA)",9TGHS6FF144575,–,299,01:14:49,02:32:31,02:32:39
115,102,93,"Grosvenor, Daniel (USA)",9TGHS6FF146809,–,560,01:12:15,02:32:36,02:32:43
1088,102,89,"Stephen, Elizabeth (USA)",9TGHS6FF145F93,–,2991,01:25:56,02:55:48,03:10:28
116,103,94,"Warehime, Eric (USA)",9TGHS6FF146EBB,–,763,01:11:54,02:32:38,02:33:27
1091,103,12,"Canterbury, Tania (USA)",9TGHS6FF147437,–,2575,01:27:04,02:55:50,03:15:25
117,104,95,"Healey, Alexander (USA)",9TGHS6FF145151,Syracuse Track Club,1266,01:13:12,02:32:41,02:32:46
1095,104,90,"Gray, Grace (USA)",9TGHS6FF143A61,–,3356,01:28:08,02:55:53,02:59:11
118,105,96,"Saulnier, Emmett (USA)",9TGHS6FF14756C,–,396,01:14:59,02:32:42,02:32:51
1099,105,91,"Jiang, Joy (USA)",9TGHS6FF143D22,–,6160,01:27:35,02:55:55,03:11:05
1102,106,92,"Pieterson, Rebecca (CAN)",9TGHS6FF147008,–,2792,01:28:20,02:55:56,03:00:29
119,106,97,"Marraro, Nicholas (USA)",9TGHS6FF1471F5,–,619,01:15:42,02:32:46,02:32:47
1108,107,93,"Carreon, Ashley (USA)",9TGHS6FF143D1C,–,2287,01:25:44,02:56:02,02:56:22
120,107,2,"Pineda Morales, Guillermo (USA)",9TGHS6FF143964,West Side Runners' Club,351,01:12:41,02:32:55,02:32:57
121,108,98,"Biondo, Frankie (USA)",9TGHS6FF143B1A,–,1337,01:12:50,02:32:59,02:33:20
1120,108,94,"Sukolsky, Alison (USA)",9TGHS6FF146ADD,–,1126,01:26:02,02:56:12,03:09:16
1121,109,95,"Spector, Bethany (USA)",9TGHS6FF147D14,–,6689,01:23:15,02:56:13,03:26:26
123,109,99,"Farley, Teddy (USA)",9TGHS6FF147E23,–,553,01:15:16,02:33:07,02:33:15
1133,110,96,"Wehman, Kelly (USA)",9TGHS6FF147D20,–,4555,01:27:56,02:56:25,03:18:42
124,110,100,"Hehir, Brendan (USA)",9TGHS6FF146CCF,–,778,01:13:37,02:33:08,02:39:21
125,111,101,"Redos, Evan (USA)",9TGHS6FF146DC6,–,474,01:17:07,02:33:20,02:33:26
1144,111,13,"Smith, Sadie (USA)",9TGHS6FF1453AE,–,1979,01:25:00,02:56:30,02:56:49
127,112,102,"Reilly, Jason (USA)",9TGHS6FF1453E7,–,445,01:15:10,02:33:25,02:33:42
1151,112,14,"Garduño, Fatima (MEX)",9TGHS6FF1479E0,–,6556,01:27:15,02:56:37,03:24:16
1181,113,97,"Wright-Simmons, Georgia (USA)",9TGHS6FF146D0E,Impala Racing Team,3473,01:27:02,02:56:52,03:12:34
128,113,103,"Riley, Colin (USA)",9TGHS6FF143E69,–,347,01:14:03,02:33:35,02:33:37
129,114,104,"Gelston, Andrew (USA)",9TGHS6FF146722,–,450,01:11:26,02:33:38,02:33:45
1187,114,98,"Escobar, Teresa (USA)",9TGHS6FF1442DC,Queens Distance Runners,3815,01:26:23,02:56:56,03:26:24
130,115,105,"Macdonald, Michael (USA)",9TGHS6FF1478D9,–,327,01:14:43,02:33:43,02:33:56
1229,115,99,"Kellogg, Hannah (USA)",9TGHS6FF147391,–,4964,01:28:33,02:57:17,03:13:27
131,116,106,"Thayer, Dylan (USA)",9TGHS6FF146F9C,–,459,01:15:00,02:33:43,02:33:52
1231,116,100,"Plasencia Cruz, Paulina (MEX)",9TGHS6FF147801,–,2741,01:28:01,02:57:18,03:32:42
1238,117,101,"Bigalbal, Alayna (USA)",9TGHS6FF146652,–,4244,01:26:03,02:57:23,03:05:47
132,117,107,"Falk, Phillip (USA)",9TGHS6FF147A87,Tracksmith Hare Athletic Club,320,01:16:37,02:33:57,02:34:01
133,118,108,"Abdulrahman, Omer (USA)",9TGHS6FF143BFF,–,509,01:15:45,02:33:57,02:33:57
1260,118,15,"Durfey, Jane (USA)",9TGHS6FF14461E,–,1210,01:27:47,02:57:39,02:57:55
1261,119,102,"Coleman, Kristi (USA)",9TGHS6FF1473F2,–,2034,01:20:39,02:57:40,02:58:01
134,119,109,"Sprague, Kenneth (USA)",9TGHS6FF146C1A,DWRunning,330,01:13:25,02:33:58,02:33:58
135,120,110,"Janik, Luke (USA)",9TGHS6FF1466F4,–,577,01:14:30,02:34:00,02:34:02
1271,120,103,"Bonk, Stephanie (USA)",9TGHS6FF14707A,–,3962,01:28:32,02:57:46,03:13:57
