place_overall,place_gender,place_division,name,idp,team,bib,half,finish_net,finish_gun
4140,3793,179,"Quan, Luping (USA)",9TGHS6FF16557B,BEN Running Club,7226,01:31:49,03:04:38,03:07:18
12776,3793,161,"Baur, Bobbi (USA)",9TGHS6FF161864,–,11222,01:46:02,03:38:56,03:41:28
4142,3794,695,"Martinez Rodriguez, Javier (ESP)",9TGHS6FF160509,–,5107,01:29:36,03:04:39,03:07:40
12777,3794,2439,"Sotelo, Rachel (USA)",9TGHS6FF1624C9,–,16163,01:46:03,03:38:57,03:41:28
4143,3795,180,"Sarkovics, Rodney (USA)",9TGHS6FF161E0C,–,3415,01:31:25,03:04:39,03:07:37
12778,3795,2440,"Kim, Sang Hyo (USA)",9TGHS6FF1648B9,–,17473,01:42:43,03:38:57,03:39:33
4144,3796,2456,"Gomez, Julian (USA)",9TGHS6FF162458,–,3006,01:24:46,03:04:39,03:06:05
12779,3796,424,"Gault, Danielle (USA)",9TGHS6FF1622E3,–,16321,01:46:03,03:38:57,03:41:28
4145,3797,2457,"Kushchenko, Roman (USA)",9TGHS6FF15FF5F,–,5858,01:30:33,03:04:39,03:08:35
12780,3797,691,"Bishop, Melissa (USA)",9TGHS6FF160218,–,17409,01:45:25,03:38:57,03:39:57
12781,3798,162,"Hyland, Dianna (USA)",9TGHS6FF162151,–,21102,01:48:44,03:38:58,03:42:50
4146,3798,181,"Mei, Winston (USA)",9TGHS6FF1656E6,–,5980,01:29:55,03:04:39,03:08:41
12783,3799,2441,"Saunders, Sarah (CAN)",9TGHS6FF1641D6,–,18018,01:49:13,03:38:58,03:40:40
4148,3799,2458,"Gendy, Joseph (USA)",9TGHS6FF161F42,–,6826,01:28:55,03:04:40,03:09:16
12786,3800,2442,"Rembowicz, Alyson (USA)",9TGHS6FF15FD35,–,12598,01:43:51,03:38:59,03:44:11
4149,3800,2459,"Pratt, Anthony (GBR)",9TGHS6FF164E5F,–,2960,01:29:33,03:04:40,03:05:54
12787,3801,2443,"Diehl, Emily (USA)",9TGHS6FF163EDD,–,8498,01:47:36,03:39:00,03:42:07
4150,3801,2460,"Sampath, Aneesh (USA)",9TGHS6FF165E33,–,1278,01:30:50,03:04:41,03:06:57
4151,3802,12,"Amat, Lluis (ESP)",9TGHS6FF165292,–,6142,01:30:20,03:04:41,03:09:03
12791,3802,425,"Melendez, Adriana (CAN)",9TGHS6FF160231,–,20828,01:45:54,03:39:00,03:39:47
12795,3803,692,"Bock, Julie (USA)",9TGHS6FF16040D,–,20203,01:47:39,03:39:01,03:42:47
4152,3803,400,"Garrett, Matt (USA)",9TGHS6FF164E27,–,9049,01:31:15,03:04:42,03:05:42
4153,3804,182,"Dangler, Jim (USA)",9TGHS6FF164801,Rockland Road Runners,6427,01:31:38,03:04:42,03:09:34
12799,3804,2444,"Krumm, Christine (USA)",9TGHS6FF15FE38,–,16111,01:41:03,03:39:02,03:39:04
12801,3805,426,"Rhee, Dawn (USA)",9TGHS6FF164AF4,–,12977,01:50:13,03:39:03,03:43:30
4155,3805,696,"Stringfield, Jonathan (USA)",9TGHS6FF15F491,–,5932,01:30:11,03:04:43,03:08:20
4156,3806,2461,"Vasicek, Michael (USA)",9TGHS6FF15FD0C,–,6698,01:31:32,03:04:43,03:09:45
12802,3806,693,"Krause, Natalie (USA)",9TGHS6FF1622C3,–,12591,01:42:46,03:39:03,03:42:32
4157,3807,2462,"Jacobsen, Tim (USA)",9TGHS6FF160984,–,4920,01:29:59,03:04:43,03:07:39
12804,3807,427,"Flynn, Sara (USA)",9TGHS6FF163E84,–,20499,01:49:24,03:39:03,03:42:40
12806,3808,428,"Moron, Pamela (USA)",9TGHS6FF161AAF,–,21351,01:47:50,03:39:03,03:44:18
4158,3808,401,"High, Christian (USA)",9TGHS6FF164B42,–,3134,01:29:38,03:04:44,03:06:55
4160,3809,697,"Calimano, Christopher (USA)",9TGHS6FF165950,–,5736,01:25:02,03:04:45,03:07:57
12807,3809,429,"Cameron, Angela (CAN)",9TGHS6FF160DB8,–,19726,01:45:57,03:39:04,03:40:41
12808,3810,163,"Moore, Sarah (GBR)",9TGHS6FF15F99C,–,20278,01:45:27,03:39:04,03:42:51
4162,3810,402,"Miranda Muro, Jose (MEX)",9TGHS6FF1608A0,–,11144,01:31:56,03:04:46,03:04:49
4163,3811,2463,"Reilly, Joseph (USA)",9TGHS6FF164501,–,4560,01:30:59,03:04:46,03:07:31
12809,3811,694,"Szweda-Lewandowska, Zofia (POL)",9TGHS6FF15F4C5,–,16839,01:49:04,03:39:04,03:43:03
4164,3812,54,"Miao, David (USA)",9TGHS6FF15FD81,–,6990,01:27:30,03:04:47,03:09:30
12812,3812,695,"Wilks, Jessica (USA)",9TGHS6FF1601D5,–,19661,01:47:19,03:39:06,03:41:19
4165,3813,698,"Morris, Nicholas (USA)",9TGHS6FF15F827,–,8488,01:30:46,03:04:47,03:04:48
12813,3813,696,"Spencer, Angie (USA)",9TGHS6FF164FED,–,17545,01:44:22,03:39:06,03:40:08
4167,3814,2464,"Tumolo, Louis (USA)",9TGHS6FF15F938,–,7198,01:30:16,03:04:48,03:10:18
12814,3814,164,"Sabin, Jenn (USA)",9TGHS6FF165898,–,22594,01:48:47,03:39:06,03:44:33
12816,3815,3,"Johnson, Sharon (USA)",9TGHS6FF1648EF,–,21412,01:47:28,03:39:07,03:43:15
4168,3815,699,"Marques, Andre (BRA)",9TGHS6FF161653,Greater Lowell Road Runners,6471,01:26:56,03:04:48,03:08:56
4169,3816,2465,"Uustalo, Hektor (EST)",9TGHS6FF165815,–,7515,01:30:25,03:04:49,03:10:36
12817,3816,2445,"Gravilla, Melissa (USA)",9TGHS6FF163302,–,27847,01:48:57,03:39:07,03:42:31
4170,3817,2466,"Amelio, Matteo (ITA)",9TGHS6FF16181B,–,5678,01:28:08,03:04:49,03:08:12
12819,3817,430,"Kaluza, Carolina (ARG)",9TGHS6FF160195,–,21985,01:48:10,03:39:07,03:42:46
12822,3818,2446,"Okabe, Shoko (USA)",9TGHS6FF16005F,Cambridge Running Club,13679,01:45:04,03:39:08,03:43:44
4171,3818,183,"Trenco, Joan Antoni (ESP)",9TGHS6FF160DC1,–,6961,01:30:45,03:04:50,03:08:40
4172,3819,2467,"Pollock, Zach (USA)",9TGHS6FF1608EE,–,798,01:19:27,03:04:50,03:04:57
12828,3819,2447,"Kleinheksel, Abby (USA)",9TGHS6FF162257,–,12478,01:38:37,03:39:11,03:42:43
12831,3820,697,"Bennett, Ruth (GBR)",9TGHS6FF15FCB4,–,18341,01:46:21,03:39:12,03:40:32
4173,3820,2468,"Chen, Fred (USA)",9TGHS6FF16251A,–,5356,01:30:06,03:04:50,03:08:11
12832,3821,2448,"Seshadri, Shari (USA)",9TGHS6FF165F44,–,18352,01:45:50,03:39:12,03:41:16
4174,3821,55,"Underwood, Matt (USA)",9TGHS6FF16047E,–,11883,01:28:23,03:04:51,03:07:34
4175,3822,2469,"Hefner, Jayson (USA)",9TGHS6FF16574D,–,4221,01:25:59,03:04:51,03:07:33
12834,3822,431,"Poniatowski, Maggie (USA)",9TGHS6FF1609A7,–,18419,01:43:28,03:39:13,03:40:36
4176,3823,2470,"Paulius, Richard (USA)",9TGHS6FF163F90,–,5034,01:29:35,03:04:51,03:08:10
12835,3823,432,"Murphy, Maureen (USA)",9TGHS6FF15F89C,–,19524,01:47:59,03:39:13,03:41:15
4177,3824,700,"Furukawa, Masaru (USA)",9TGHS6FF160AEE,–,9155,01:33:31,03:04:51,03:05:44
12838,3824,2449,"Trihan, Anna (USA)",9TGHS6FF1653AD,–,17001,01:49:24,03:39:14,03:40:12
12839,3825,2450,"Potiyenko, Tatyana (CAN)",9TGHS6FF161801,–,14255,01:44:02,03:39:14,03:44:17
4178,3825,2471,"Andrews, Stephen (USA)",9TGHS6FF15FCAA,–,2609,01:31:12,03:04:51,03:06:14
12840,3826,698,"Aquilina, Charlene (USA)",9TGHS6FF1640E0,–,19359,01:46:27,03:39:14,03:42:46
4179,3826,2472,"Johnson, Eric (USA)",9TGHS6FF1650A2,–,5288,01:32:58,03:04:51,03:08:49
12842,3827,2451,"Azim, Tasfia (USA)",9TGHS6FF1603D6,–,17326,01:46:41,03:39:15,03:46:19
4180,3827,2473,"Hendriks, Steven (NED)",9TGHS6FF1619F6,–,5197,01:30:00,03:04:52,03:07:52
4181,3828,2474,"Tente, Jeffrey (USA)",9TGHS6FF161FFB,–,4180,01:29:49,03:04:52,03:07:35
12843,3828,433,"Greer, Michelle (USA)",9TGHS6FF162BCA,–,17611,01:41:40,03:39:15,03:40:50
4182,3829,2475,"Lomba, Rafael (BRA)",9TGHS6FF160965,–,5353,01:28:21,03:04:53,03:08:47
12844,3829,699,"Zalitach, Kelly Anne (CAN)",9TGHS6FF160059,–,19518,01:46:18,03:39:15,03:42:48
12845,3830,165,"Oke, Deborah (CAN)",9TGHS6FF16014F,–,20447,01:46:18,03:39:15,03:42:48
4184,3830,403,"Kubicki, Ben (USA)",9TGHS6FF16015B,–,9491,01:29:33,03:04:53,03:05:47
4185,3831,701,"Dogan, Ozgur (USA)",9TGHS6FF16007A,–,5530,01:28:58,03:04:53,03:09:24
12848,3831,2452,"Hilton, Savannah (USA)",9TGHS6FF15F403,–,14085,01:39:20,03:39:15,03:43:51
12850,3832,700,"Hawkins, Carrie (USA)",9TGHS6FF164069,–,19630,01:47:17,03:39:16,03:41:17
4186,3832,2476,"Merkel, David (USA)",9TGHS6FF163FF5,–,5012,01:25:50,03:04:54,03:07:54
4187,3833,2477,"Rhodes, Paul (USA)",9TGHS6FF164125,–,4904,01:29:11,03:04:54,03:08:00
12851,3833,701,"Anderson, Rochelle (USA)",9TGHS6FF161944,–,15624,01:46:24,03:39:16,03:46:11
4190,3834,2478,"Avila Jurupe, Manuel (PER)",9TGHS6FF16396D,–,4054,01:28:14,03:04:55,03:07:27
12852,3834,702,"Bybee, Sandee (USA)",9TGHS6FF16176F,–,14330,01:48:04,03:39:16,03:44:10
12854,3835,166,"Kvamme, Anne-Kristin (NOR)",9TGHS6FF162107,–,19904,01:44:27,03:39:16,03:40:54
4193,3835,2479,"Johnson, Matt (USA)",9TGHS6FF16068E,–,5462,01:29:30,03:04:56,03:08:30
4194,3836,702,"Stratford, Michael (GBR)",9TGHS6FF164C35,–,6734,01:29:42,03:04:57,03:09:24
12857,3836,58,"Hester, Juli (USA)",9TGHS6FF16516F,–,20974,01:48:34,03:39:17,03:42:31
4196,3837,2480,"Stiver-Balla, Mat (CAN)",9TGHS6FF15FA15,–,8196,01:28:52,03:04:58,03:05:17
12858,3837,2453,"Hinkle, Elizabeth (USA)",9TGHS6FF1607D6,–,11946,01:39:20,03:39:17,03:41:14
12859,3838,2454,"Kovach, Marissa (USA)",9TGHS6FF1626C2,–,18280,01:41:25,03:39:18,03:40:45
4197,3838,703,"Vinuesa, Fabio (ARG)",9TGHS6FF16544C,–,4745,01:29:39,03:04:58,03:07:37
12865,3839,703,"Elvira Contreras, Yazmin (MEX)",9TGHS6FF160913,–,17153,01:41:14,03:39:20,03:42:04
4198,3839,2481,"Russo, Joseph (USA)",9TGHS6FF161C29,–,5700,01:29:05,03:04:58,03:08:39
4199,3840,404,"Barton, Bryce (USA)",9TGHS6FF16218B,–,9236,01:31:15,03:04:58,03:05:57
12867,3840,434,"Karniel, Chen (USA)",9TGHS6FF164D72,–,20657,01:49:25,03:39:20,03:46:29
4200,3841,184,"Naff, Michael (USA)",9TGHS6FF160739,–,5418,01:29:05,03:04:59,03:08:38
12868,3841,704,"Hammond, Julie (USA)",9TGHS6FF164C6B,–,16758,01:47:41,03:39:20,03:39:31
12870,3842,2455,"White, Vanessa (USA)",9TGHS6FF160485,–,15465,01:42:00,03:39:20,03:45:23
4201,3842,2482,"Rockafellow, Ryan (USA)",9TGHS6FF16471A,–,5228,01:29:58,03:05:00,03:09:31
12871,3843,2456,"D’antonio, Bailey (USA)",9TGHS6FF15F452,–,16745,01:46:01,03:39:20,03:39:28
4202,3843,2483,"Cottingham, Benjamin (USA)",9TGHS6FF165F9D,–,2973,01:28:25,03:05:00,03:06:38
12872,3844,167,"Zhu, Rongkui (USA)",9TGHS6FF1602B9,–,21399,01:49:28,03:39:20,03:43:51
4203,3844,704,"Mcgregor, Kevin (USA)",9TGHS6FF15F6A7,–,6531,01:31:55,03:05:00,03:10:06
12877,3845,705,"Muench, Anna (USA)",9TGHS6FF161273,–,13245,01:49:19,03:39:21,03:43:51
4204,3845,405,"Paradiso, Michele (ITA)",9TGHS6FF163953,–,6993,01:28:19,03:05:00,03:09:03
12878,3846,435,"Dooley, Rosemary (IRL)",9TGHS6FF161168,–,20233,01:47:48,03:39:21,03:42:42
4205,3846,705,"Nolan, Mark (IRL)",9TGHS6FF15FFD9,–,2838,01:28:56,03:05:01,03:06:12
4206,3847,2484,"Contreras, David (MEX)",9TGHS6FF161245,–,5635,01:21:50,03:05:01,03:08:23
12879,3847,706,"Rix, Brenda (USA)",9TGHS6FF161780,–,19083,01:47:55,03:39:21,03:41:32
12880,3848,436,"Yamakawa, Sumie (JPN)",9TGHS6FF15F803,–,16098,01:39:06,03:39:21,03:39:24
4208,3848,2485,"Paratore, Lucas (USA)",9TGHS6FF162E4E,–,26054,01:32:09,03:05:02,03:06:51
4210,3849,406,"James, Pat (USA)",9TGHS6FF1619C8,–,5191,01:29:35,03:05:03,03:09:03
12882,3849,168,"Blankenship, Jennifer (USA)",9TGHS6FF164FD6,–,18016,01:46:57,03:39:21,03:40:53
4211,3850,407,"Damaska, Daniel (USA)",9TGHS6FF1621D0,–,6454,01:29:37,03:05:03,03:09:21
12883,3850,707,"Kwong, Deanna (USA)",9TGHS6FF15FA01,–,15284,01:45:45,03:39:22,03:45:58
4212,3851,2486,"Booth, Zach (USA)",9TGHS6FF160E23,–,2500,01:24:20,03:05:03,03:06:18
12884,3851,437,"Nelson, Sarah (USA)",9TGHS6FF160277,–,19471,01:41:15,03:39:22,03:41:03
12886,3852,708,"Agunloye, Ehimhen (NGR)",9TGHS6FF16568D,–,14753,01:39:08,03:39:22,03:44:31
4214,3852,2487,"Scully, Brian (USA)",9TGHS6FF16414E,–,7524,01:32:57,03:05:04,03:11:20
4215,3853,185,"Moreni, Nick (USA)",9TGHS6FF161072,–,5236,01:31:34,03:05:04,03:08:20
12887,3853,2457,"Billings, Sara (USA)",9TGHS6FF160ED9,–,13402,01:47:54,03:39:23,03:43:52
12888,3854,2458,"Kolberg, Kristen (USA)",9TGHS6FF15F490,–,14966,01:43:14,03:39:23,03:44:11
4217,3854,2488,"Kruse, Peter (USA)",9TGHS6FF15FDE9,–,3711,01:35:32,03:05:05,03:07:11
4219,3855,2489,"Briggs, Mitchell (USA)",9TGHS6FF162022,–,1097,01:35:20,03:05:05,03:12:11
12889,3855,438,"Her-Flores, Mao (USA)",9TGHS6FF160479,–,20258,01:48:52,03:39:23,03:43:22
12891,3856,709,"Rader, Katy (USA)",9TGHS6FF161051,–,18557,01:43:02,03:39:23,03:39:59
4220,3856,2490,"Cascante, Roberto (CRC)",9TGHS6FF1644D6,–,7444,01:29:35,03:05:05,03:11:21
4221,3857,706,"Collins, Christopher (GBR)",9TGHS6FF1601F6,–,2923,01:22:31,03:05:06,03:06:04
12892,3857,2459,"Clark, Samantha (USA)",9TGHS6FF165223,–,17627,01:45:39,03:39:24,03:40:38
4222,3858,408,"Thompson, Stephen (GBR)",9TGHS6FF164204,–,6168,01:27:51,03:05:06,03:10:13
12897,3858,710,"Saak, Rachel (USA)",9TGHS6FF1648F4,–,19569,01:42:42,03:39:24,03:41:23
4224,3859,2491,"Gilmet, Will (CAN)",9TGHS6FF160259,–,8155,01:31:32,03:05:07,03:05:26
12898,3859,439,"Britto-Pereira, Renata (BRA)",9TGHS6FF1612CF,–,12562,01:46:17,03:39:24,03:43:41
4225,3860,2492,"Jannakos, Nicholas (USA)",9TGHS6FF16070A,–,8211,01:31:17,03:05:08,03:05:31
12900,3860,59,"Tian, Wendy (USA)",9TGHS6FF161692,–,20838,01:46:53,03:39:25,03:40:09
12901,3861,440,"Trujillo, Angela (USA)",9TGHS6FF161E8F,–,19836,01:48:42,03:39:25,03:45:57
4226,3861,409,"Doherty, Lance (CAN)",9TGHS6FF164A48,Somerville Road Runners,6970,01:28:08,03:05:08,03:09:38
4227,3862,2493,"Zafra, Sergio (COL)",9TGHS6FF1644DB,–,2787,01:29:38,03:05:08,03:06:19
12902,3862,441,"Panayiotou, Helen (CAN)",9TGHS6FF15FBCE,–,16869,01:41:15,03:39:25,03:39:31
12903,3863,442,"Gibson, Julia (USA)",9TGHS6FF161F8E,–,14460,01:48:43,03:39:26,03:45:57
4228,3863,2494,"Gouker, Fred (USA)",9TGHS6FF164C85,–,4579,01:30:45,03:05:08,03:09:53
4229,3864,186,"Bu, Tian (USA)",9TGHS6FF15F534,–,8795,01:31:05,03:05:08,03:09:18
12905,3864,2460,"O'Neil, Stephanie (USA)",9TGHS6FF161FAF,–,14158,01:43:06,03:39:26,03:44:24
12906,3865,711,"Anderson, Jessica (USA)",9TGHS6FF165447,–,18562,01:47:48,03:39:26,03:42:03
4230,3865,2495,"Granadeno, Mario (ESA)",9TGHS6FF1601A2,–,1382,01:22:22,03:05:08,03:06:13
4232,3866,707,"Kikuchi, Hisashi (JPN)",9TGHS6FF161657,–,5887,01:29:04,03:05:09,03:09:47
12907,3866,443,"Lewis, Carrie (USA)",9TGHS6FF16463D,–,20932,01:47:59,03:39:26,03:42:47
4233,3867,410,"Masson, Cleber (BRA)",9TGHS6FF16407D,–,9510,01:31:48,03:05:10,03:06:15
12909,3867,712,"Wargel, Alisha (USA)",9TGHS6FF161400,–,9901,01:41:06,03:39:27,03:40:32
12910,3868,2461,"Sandberg, Emily (USA)",9TGHS6FF164869,–,11468,01:41:06,03:39:27,03:41:58
4234,3868,2496,"Lubin, Todd (USA)",9TGHS6FF1604A0,–,3410,01:25:36,03:05:10,03:06:49
12912,3869,713,"Miller, Carrie (USA)",9TGHS6FF1657C5,–,19113,01:51:12,03:39:27,03:41:36
4235,3869,2497,"Parulan, Darryl (USA)",9TGHS6FF164360,–,8222,01:28:59,03:05:11,03:05:20
4236,3870,708,"Young, Robert (USA)",9TGHS6FF1658D9,–,5193,01:29:46,03:05:11,03:08:38
12913,3870,169,"Stone, Terri (USA)",9TGHS6FF16594E,–,21269,01:50:12,03:39:27,03:44:42
4237,3871,187,"Wu, Haiming (USA)",9TGHS6FF1637BC,BEN Running Club,8286,01:31:32,03:05:11,03:05:11
12914,3871,2462,"Vega, Socorro (MEX)",9TGHS6FF16642E,–,15539,01:42:51,03:39:28,03:46:11
12916,3872,444,"Keeney, Alaina (USA)",9TGHS6FF163D19,–,20003,01:50:55,03:39:28,03:45:12
4238,3872,2498,"Hand, Ellis (USA)",9TGHS6FF16521C,–,5895,01:28:47,03:05:11,03:08:49
12917,3873,445,"Mehta, Rohini (USA)",9TGHS6FF163E43,–,20454,01:47:05,03:39:28,03:43:08
4239,3873,411,"Lawley, Eddie (GBR)",9TGHS6FF164D88,–,8418,01:29:41,03:05:13,03:09:27
4240,3874,709,"Isley, Mark (USA)",9TGHS6FF16522A,–,3280,01:31:19,03:05:13,03:06:57
12920,3874,446,"Carpenter, Rebecca (USA)",9TGHS6FF16460F,–,19222,01:45:13,03:39:29,03:41:44
12921,3875,2463,"Huseman, Jessica (USA)",9TGHS6FF15FC42,–,14482,01:43:25,03:39:30,03:44:08
4241,3875,2499,"Ando, Masaya (JPN)",9TGHS6FF16258C,Cambridge Running Club,26789,01:31:38,03:05:13,03:06:49
12923,3876,2464,"Cleary, Lauren (USA)",9TGHS6FF165DCC,–,15568,01:43:22,03:39:30,03:46:07
4242,3876,710,"Olivier, Yann (FRA)",9TGHS6FF160A05,–,8045,01:28:36,03:05:14,03:05:14
12933,3877,714,"Vanderschaaf, Stacy (USA)",9TGHS6FF164866,–,17330,01:46:41,03:39:32,03:40:18
4243,3877,2500,"Ferreras, Jonathan (USA)",9TGHS6FF16033B,–,6052,01:32:30,03:05:14,03:09:27
4244,3878,2501,"Nelson, Erik (CAN)",9TGHS6FF161B70,–,5176,01:29:27,03:05:14,03:09:16
12935,3878,2465,"Walker, Amanda (USA)",9TGHS6FF160F46,–,16391,01:47:53,03:39:32,03:39:33
4247,3879,711,"Morris, Luc (USA)",9TGHS6FF15F31B,–,5796,01:30:14,03:05:15,03:08:53
12937,3879,715,"Flores Sanchez, Veronica (MEX)",9TGHS6FF16530E,–,18059,01:45:51,03:39:32,03:41:40
12939,3880,170,"Haleem, Beatrix (USA)",9TGHS6FF160273,San Diego Track Club,19156,01:47:46,03:39:33,03:43:23
4249,3880,2502,"Forbes, Jacques (USA)",9TGHS6FF15F84B,–,5294,01:29:45,03:05:16,03:09:13
4250,3881,2503,"Rivas Gutiérrez, Jose (GUA)",9TGHS6FF164DC8,–,1806,01:19:02,03:05:16,03:05:34
12940,3881,716,"Glynn, Heather (USA)",9TGHS6FF164EA0,–,19013,01:43:01,03:39:33,03:43:30
4251,3882,2504,"Pozo, Andres (VEN)",9TGHS6FF160CD5,–,5469,01:30:28,03:05:17,03:08:55
12941,3882,171,"Tuluie, Tania (USA)",9TGHS6FF1656BC,–,22101,01:46:43,03:39:33,03:44:53
12945,3883,2466,"Chick, Stacy (USA)",9TGHS6FF160DEA,–,18272,01:49:56,03:39:34,03:46:35
4252,3883,2505,"Malone, Michael (USA)",9TGHS6FF16437A,–,6141,01:29:26,03:05:17,03:10:02
12946,3884,717,"Schardt, Christina (USA)",9TGHS6FF1643E1,–,18097,01:49:40,03:39:34,03:42:23
4253,3884,2506,"Hughes, Chris (GBR)",9TGHS6FF160A33,–,5618,01:29:31,03:05:17,03:09:13
4256,3885,412,"Lasalarie, Jean-Mathieu (FRA)",9TGHS6FF165C10,–,8515,01:26:52,03:05:18,03:05:19
12949,3885,2467,"Erdmier, Dale (USA)",9TGHS6FF15F39E,–,15311,01:49:17,03:39:35,03:45:34
4257,3886,413,"Irwin, Christopher (USA)",9TGHS6FF16188D,Taconic Road Runners Club,5780,01:31:54,03:05:18,03:09:28
12950,3886,447,"Belen-Rivera, Jessica (PUR)",9TGHS6FF161D73,–,18025,01:47:18,03:39:35,03:46:31
12958,3887,718,"Castillo Epstein, Georgina (MEX)",9TGHS6FF160142,–,18908,01:47:42,03:39:37,03:40:22
4258,3887,2507,"Barth, Brooks (USA)",9TGHS6FF1618AC,–,6301,01:32:53,03:05:18,03:10:22
12959,3888,2468,"Ruiz, Kirstyn (USA)",9TGHS6FF165769,–,16265,01:43:36,03:39:37,03:40:44
4259,3888,712,"Ortega, Jose (MEX)",9TGHS6FF160C53,–,8589,01:31:06,03:05:19,03:05:34
4260,3889,713,"Lu, Louis (USA)",9TGHS6FF160D64,–,4975,01:29:32,03:05:19,03:06:35
12960,3889,719,"Dougherty, Sally (USA)",9TGHS6FF1649BA,–,17343,01:47:29,03:39:38,03:40:20
4262,3890,188,"Kasin, Glenn (USA)",9TGHS6FF161150,Tracksmith Boston Hares,2538,01:29:57,03:05:20,03:06:41
12961,3890,448,"Wang, Zhe (CAN)",9TGHS6FF15FDC4,–,19305,01:46:33,03:39:38,03:41:51
12962,3891,2469,"Pendreich, Tania (GBR)",9TGHS6FF15F383,–,11781,01:49:10,03:39:38,03:42:12
4263,3891,2508,"Sullivan, Pete (USA)",9TGHS6FF160522,–,3407,01:31:39,03:05:20,03:07:19
4265,3892,714,"Lavin, Andrew (USA)",9TGHS6FF16008D,–,1891,01:26:30,03:05:21,03:06:06
12964,3892,2470,"Harris, Brett (USA)",9TGHS6FF160106,–,16233,01:45:21,03:39:38,03:40:12
4266,3893,715,"Sanchez, Pablo (BRA)",9TGHS6FF161A2E,–,9623,01:31:42,03:05:21,03:05:59
12966,3893,2471,"Pilcher, Joellen (USA)",9TGHS6FF164EE6,–,15051,01:45:46,03:39:39,03:45:26
4267,3894,2509,"Cotter, Brian (USA)",9TGHS6FF164803,–,5506,01:29:29,03:05:21,03:09:23
12968,3894,449,"Ryan, Tina (IRL)",9TGHS6FF161B98,–,17167,01:44:06,03:39:40,03:40:45
4268,3895,716,"Poland, Nathan (USA)",9TGHS6FF162200,–,6930,01:33:07,03:05:22,03:10:35
12970,3895,720,"Parmentier, Gretchen (USA)",9TGHS6FF15FABA,–,17986,01:49:21,03:39:41,03:46:53
4269,3896,414,"Ravegum, Michael (USA)",9TGHS6FF15F58D,–,7281,01:30:32,03:05:23,03:13:14
12971,3896,721,"Lang, Kelly (USA)",9TGHS6FF161B18,–,18963,01:43:12,03:39:41,03:41:56
12972,3897,450,"Adams, Amy (USA)",9TGHS6FF1647A8,–,19466,01:47:49,03:39:41,03:41:30
4270,3897,2510,"Pfeiffer, Eric (FRA)",9TGHS6FF164FFB,–,2780,01:23:02,03:05:23,03:06:22
4271,3898,2511,"Muskin, Josh (USA)",9TGHS6FF164C23,–,4173,01:27:46,03:05:23,03:08:00
12976,3898,2472,"Mahlberg, Katherine (USA)",9TGHS6FF1600C5,–,15669,01:46:32,03:39:42,03:45:47
12977,3899,2473,"Lacksen, Elizabeth (USA)",9TGHS6FF1607E2,–,15683,01:46:33,03:39:42,03:45:47
4273,3899,415,"Bourke, Quinton (IRL)",9TGHS6FF160A64,–,3511,01:26:11,03:05:24,03:06:55
12978,3900,722,"Lynch, Katie (USA)",9TGHS6FF164276,–,18150,01:46:45,03:39:42,03:41:19
4274,3900,2512,"Cobos, Peter (USA)",9TGHS6FF1650EF,–,4491,01:29:37,03:05:24,03:07:59
12981,3901,2474,"Rebholz, Elisabeth (USA)",9TGHS6FF160A39,–,16821,01:47:10,03:39:42,03:44:03
4275,3901,2513,"García Alpízar, Ciro (CRC)",9TGHS6FF16584A,–,6253,01:30:02,03:05:25,03:09:45
12984,3902,723,"Reed, Stephanie (USA)",9TGHS6FF15F6CB,–,17519,01:48:13,03:39:43,03:47:05
4276,3902,2514,"Crowley, Patrick (USA)",9TGHS6FF1601A9,–,4139,01:30:06,03:05:25,03:08:00
4277,3903,717,"Durley, Stephen (USA)",9TGHS6FF161E25,–,8200,01:30:29,03:05:26,03:05:39
12985,3903,172,"Jones-Totays, Helen (GBR)",9TGHS6FF16170D,–,19913,01:44:54,03:39:43,03:42:06
4279,3904,13,"Jungkans, Chris (USA)",9TGHS6FF1603A7,–,1976,01:32:15,03:05:26,03:06:57
12986,3904,2475,"Fisher, Grace (GBR)",9TGHS6FF15FF3D,–,17290,01:44:44,03:39:43,03:40:39
12988,3905,724,"Wilson, Laura (USA)",9TGHS6FF1610A4,–,13661,01:39:51,03:39:43,03:43:29
4280,3905,718,"Jones, Ian (GBR)",9TGHS6FF1648CC,–,6290,01:29:28,03:05:27,03:09:14
12989,3906,725,"Barker, Jennifer (USA)",9TGHS6FF164D91,–,17085,01:49:07,03:39:43,03:41:20
4281,3906,719,"Dinwoodie, Luke (USA)",9TGHS6FF15F4F0,–,5200,01:29:16,03:05:27,03:09:09
12990,3907,451,"Castillo, Maria (VEN)",9TGHS6FF1601E3,–,15496,01:45:12,03:39:43,03:45:33
4283,3907,720,"Langlais, Chris (USA)",9TGHS6FF16073C,–,5282,01:25:03,03:05:27,03:09:29
12991,3908,452,"Bodikhuu, Uilszaya (MGL)",9TGHS6FF15FC35,–,15324,01:43:51,03:39:44,03:45:43
4284,3908,416,"Morimoto, Tadashi (JPN)",9TGHS6FF1613AB,–,2887,01:29:18,03:05:28,03:06:31
12993,3909,726,"Mrachek, Jackie (USA)",9TGHS6FF15FC91,–,17151,01:46:20,03:39:45,03:40:48
4285,3909,2515,"Kollin, Adam (USA)",9TGHS6FF15F5C1,–,6938,01:31:50,03:05:28,03:10:13
