place_overall,place_gender,place_division,name,idp,team,bib,half,finish_net,finish_gun
4794,4382,152,"Henry, John",9TGHS6FF1B04A9,–,10234,01:27:04,03:00:29,03:01:17
14126,4382,741,"Sánchez Lizano, Maria",9TGHS6FF1A92E3,–,20517,01:45:19,03:33:19,03:36:13
4795,4383,2995,"Williams, Marcus",9TGHS6FF1ABFC2,–,5568,01:29:19,03:00:29,03:08:20
14128,4383,2939,"Lyons, Sarah",9TGHS6FF1B094E,–,19327,01:40:58,03:33:20,03:37:09
4797,4384,153,"Ortiz Alonso, Gonzalo",9TGHS6FF1AFFC4,–,6545,01:28:11,03:00:30,03:04:42
14129,4384,2940,"Bower, Brianna",9TGHS6FF1AA0CE,–,7195,01:29:32,03:33:21,03:39:21
4800,4385,765,"Miles, Craig",9TGHS6FF1B05DA,–,7026,01:24:15,03:00:31,03:06:33
14130,4385,742,"Cano, Paula",9TGHS6FF1AC432,–,17795,01:40:09,03:33:21,03:38:20
4801,4386,2996,"Hiser, Damien",9TGHS6FF1AC372,–,2941,01:25:29,03:00:31,03:02:11
14131,4386,449,"Goulart, Fabiana",9TGHS6FF1B050F,–,21700,01:43:32,03:33:21,03:38:25
14133,4387,743,"Ormond, Stephanie",9TGHS6FF1AD3DE,–,20581,01:44:07,03:33:22,03:36:45
4802,4387,406,"Mercedes Mota, Richard",9TGHS6FF1ABA60,–,8565,01:29:48,03:00:31,03:01:21
14137,4388,450,"Richard, Jamie",9TGHS6FF1B03AE,–,8411,01:41:18,03:33:23,03:41:07
4803,4388,407,"Lu, Xiaoguang",9TGHS6FF1AC2D1,–,9624,01:30:23,03:00:32,03:01:26
4805,4389,2997,"Takahashi, Akira",9TGHS6FF1AE034,–,2775,01:25:17,03:00:33,03:01:53
14138,4389,2941,"Lipe, Laura",9TGHS6FF1AB32B,–,15659,01:41:06,03:33:23,03:39:30
14142,4390,744,"Cummings, Stephanie",9TGHS6FF1A9949,–,20639,01:44:29,03:33:25,03:38:31
4806,4390,408,"Rivera Maldonado, Raymond",9TGHS6FF1AB0A5,–,6087,01:26:10,03:00:33,03:04:46
14143,4391,2942,"Segasser, Jordan",9TGHS6FF1AB304,–,13382,01:39:25,03:33:25,03:37:05
4807,4391,2998,"Lima, Raison",9TGHS6FF1ABB6E,–,3230,01:27:56,03:00:33,03:01:53
4808,4392,409,"Dunaway, Charles",9TGHS6FF1AB294,–,9373,01:28:48,03:00:33,03:00:37
14144,4392,2943,"Blacklock, Rebecca",9TGHS6FF1A964F,–,15081,01:40:17,03:33:25,03:41:52
14145,4393,2944,"Stewart, Carly",9TGHS6FF1B0BD4,–,14113,01:39:40,03:33:25,03:38:30
4809,4393,2999,"Chow, Wai Hong",9TGHS6FF1AD2D7,–,5011,01:26:50,03:00:33,03:04:57
14147,4394,745,"Richard, Andrea",9TGHS6FF1ACC38,–,20118,01:42:52,03:33:25,03:39:11
4810,4394,3000,"Jackson, Samuel",9TGHS6FF1B0BF7,–,3845,01:26:36,03:00:33,03:04:03
4811,4395,154,"Hatfield, Jason",9TGHS6FF1AB021,–,6565,01:28:59,03:00:34,03:04:55
14148,4395,2945,"Soerensen, Amanda Wendela",9TGHS6FF1B024B,–,14887,01:37:20,03:33:25,03:38:31
4812,4396,410,"Beriguete Diaz, Daury",9TGHS6FF1AA7BE,–,6183,01:25:33,03:00:34,03:05:40
14149,4396,2946,"Kortscheff, Dannika",9TGHS6FF1ABF16,–,12173,01:41:57,03:33:26,03:36:29
14150,4397,451,"Brûlé, Marie-Eve",9TGHS6FF1AB92E,–,22483,01:45:55,03:33:26,03:38:10
4813,4397,766,"Sakalauskas, Herbie",9TGHS6FF1A9165,–,5992,01:27:37,03:00:34,03:06:02
4815,4398,155,"Taylor, Matthew",9TGHS6FF1AD3B8,–,4169,01:27:23,03:00:35,03:02:51
14151,4398,2947,"El Zaghloul, Rita",9TGHS6FF1A92F7,–,19132,01:46:49,03:33:26,03:35:26
14152,4399,746,"Pan, Jing",9TGHS6FF1AB441,–,18392,01:42:09,03:33:26,03:34:59
4816,4399,3001,"Redepenning, Harrison",9TGHS6FF1ACADB,–,1872,01:28:41,03:00:35,03:03:33
4817,4400,3002,"Radzom, Brandon",9TGHS6FF1AD03E,–,3067,01:28:41,03:00:35,03:03:33
14154,4400,2948,"Wahlers, Reilly",9TGHS6FF1A9EAA,–,16124,01:41:46,03:33:26,03:42:07
4818,4401,15,"Gao, Hong",9TGHS6FF1B012C,–,5860,01:29:46,03:00:35,03:07:38
14156,4401,452,"Hernandez, Esperanza",9TGHS6FF1AE0E7,–,23195,01:45:46,03:33:27,03:38:42
14164,4402,2949,"Carson, Anne Marie",9TGHS6FF1AC0BB,–,13433,01:42:08,03:33:28,03:38:40
4819,4402,156,"Cooke, Jason",9TGHS6FF1AFDE7,–,10810,01:29:31,03:00:36,03:02:51
4820,4403,3003,"Macchi, Alessandro",9TGHS6FF1AD969,Manchester Running Club,3812,01:26:29,03:00:36,03:03:16
14167,4403,2950,"Ferguson, Stacy",9TGHS6FF1B061D,–,18623,01:47:23,03:33:30,03:37:30
4821,4404,767,"Olls, Adam",9TGHS6FF1B0729,–,6468,01:26:42,03:00:36,03:05:38
14171,4404,2951,"Chinea, Crystal",9TGHS6FF1AE3A8,–,11013,01:41:38,03:33:31,03:35:19
4822,4405,768,"Pedroza, Ricardo",9TGHS6FF1AAAA1,–,8886,01:28:22,03:00:37,03:00:39
14174,4405,2952,"Staal, Sophia",9TGHS6FF1AAD05,–,17590,01:39:06,03:33:31,03:33:52
14175,4406,2953,"Mcgrath, Megan",9TGHS6FF1ABB32,–,19350,01:40:20,03:33:31,03:35:51
4823,4406,411,"Sayers, Jack",9TGHS6FF1AB832,–,5170,01:30:45,03:00:37,03:04:16
4824,4407,769,"Stewart, Nathan",9TGHS6FF1ADF9D,–,6170,01:27:33,03:00:37,03:05:24
14177,4407,747,"Wainman, Stefanie",9TGHS6FF1B0203,–,17851,01:42:47,03:33:32,03:33:44
4825,4408,3004,"Largoza, Garrett",9TGHS6FF1AE019,–,4486,01:23:28,03:00:37,03:02:26
14179,4408,2954,"Toth, Katherine",9TGHS6FF1AC43F,–,15647,01:44:18,03:33:33,03:41:31
14180,4409,2955,"Bjeldanes, Megan",9TGHS6FF1AF923,–,32147,01:43:33,03:33:33,03:45:17
4826,4409,770,"Serdio, Luis",9TGHS6FF1AA95F,–,7754,01:27:42,03:00:37,03:07:57
4827,4410,412,"Aslanian, Ara",9TGHS6FF1AA869,–,11973,01:29:25,03:00:37,03:03:09
14182,4410,173,"Jones, Emma",9TGHS6FF1A92AF,–,20974,01:43:32,03:33:33,03:36:10
14184,4411,453,"Stein, Erica",9TGHS6FF1B00D9,–,20054,01:44:50,03:33:33,03:35:21
4829,4411,413,"Bura, Yury",9TGHS6FF1ADAD8,–,5458,01:25:25,03:00:38,03:05:00
4831,4412,157,"Araujo, Marcelo De Jesus",9TGHS6FF1AC2A2,–,12346,01:30:28,03:00:38,03:03:57
14186,4412,174,"Kusakabe, Shinobu",9TGHS6FF1AA66D,–,18864,01:43:41,03:33:35,03:34:28
4832,4413,771,"Lopez Lassonde, Rodolfo",9TGHS6FF1B02D3,–,8556,01:27:45,03:00:38,03:00:40
14191,4413,175,"Musolino, Jody",9TGHS6FF1B0C74,–,19844,01:43:19,03:33:37,03:34:41
4833,4414,772,"Avitia, Art",9TGHS6FF1AAD85,–,9400,01:29:12,03:00:39,03:01:07
14193,4414,176,"Scudder, Julie",9TGHS6FF1AB7BF,–,22274,01:42:52,03:33:37,03:41:12
14194,4415,454,"Wood, Guirong",9TGHS6FF1B08A8,–,18340,01:46:02,03:33:37,03:34:20
4835,4415,3005,"Belobrajdic, Jack",9TGHS6FF1ACE7E,–,4591,01:25:46,03:00:39,03:03:43
4837,4416,3006,"Ray, Austin",9TGHS6FF1AA65A,–,6920,01:29:22,03:00:40,03:07:23
14195,4416,16,"Noel, Lucie",9TGHS6FF1A9269,–,22170,01:44:45,03:33:37,03:38:05
14199,4417,2956,"Felix, Maria Emilia",9TGHS6FF1A9DA3,–,10320,01:37:45,03:33:38,03:34:18
4839,4417,3007,"Welsh, Daniel",9TGHS6FF1A9F39,–,6801,01:27:35,03:00:40,03:06:33
4840,4418,414,"Kraus, Joshua",9TGHS6FF1AD5D0,–,10984,01:28:09,03:00:40,03:02:22
14200,4418,455,"Girouard, Marilou",9TGHS6FF1AA46D,–,22124,01:44:20,03:33:38,03:38:51
14202,4419,2957,"Mingfeng, Liao",9TGHS6FF1AD64F,–,12535,01:44:33,03:33:38,03:36:01
4841,4419,773,"Wieczorek, Greg",9TGHS6FF1A9DD0,–,5493,01:28:54,03:00:41,03:04:26
14203,4420,2958,"Davidson, Danielle",9TGHS6FF1B05F8,–,14047,01:39:36,03:33:38,03:38:53
4842,4420,774,"Noel, Francois",9TGHS6FF1ADF1E,–,9285,01:31:08,03:00:41,03:01:12
4843,4421,775,"Bregula, Adam",9TGHS6FF1B06D2,–,5446,01:27:24,03:00:41,03:04:16
14204,4421,456,"Lalande, Hilary",9TGHS6FF1ACB05,–,21080,01:43:12,03:33:39,03:36:58
14206,4422,748,"Reilly, Lindsay",9TGHS6FF1AA58F,–,17899,01:46:05,03:33:39,03:38:56
4844,4422,3008,"Monroe, John",9TGHS6FF1AFF7F,–,4106,01:23:05,03:00:41,03:03:33
4845,4423,54,"Mang, Shihui",9TGHS6FF1AAF07,–,3726,01:26:34,03:00:41,03:03:14
14207,4423,2959,"Owen, Makena",9TGHS6FF1A9206,–,14535,01:43:17,03:33:39,03:38:48
4846,4424,3009,"Lee, Kichang",9TGHS6FF1ACAC4,–,4358,01:27:50,03:00:41,03:01:22
14208,4424,749,"Reinhard, Kimberlin",9TGHS6FF1AD180,–,18111,01:40:06,03:33:40,03:36:28
4848,4425,776,"Muller, Daniel",9TGHS6FF1B027C,–,9554,01:30:41,03:00:42,03:01:36
14209,4425,2960,"Kim, Esther",9TGHS6FF1A9110,–,19384,01:44:22,03:33:40,03:36:27
4849,4426,777,"Filho, Inivaldo",9TGHS6FF1AB70F,–,8611,01:28:54,03:00:43,03:01:02
14210,4426,2961,"Zachreson, Kamee",9TGHS6FF1A9D7B,–,18983,01:43:46,03:33:40,03:34:51
4851,4427,415,"Haiat, Ernest",9TGHS6FF1A9F0A,–,2556,01:30:20,03:00:43,03:01:55
14212,4427,177,"Mccorquodale, Ailsa",9TGHS6FF1B0897,–,23839,01:44:06,03:33:41,03:41:16
4852,4428,778,"Woodbury, Andrew",9TGHS6FF1A99AF,–,6396,01:29:50,03:00:43,03:07:15
14215,4428,178,"Quilty, Amy",9TGHS6FF1AAFC8,–,19739,01:43:49,03:33:41,03:36:19
4853,4429,416,"Hollands, Mark",9TGHS6FF1AC0F3,–,8835,01:28:51,03:00:43,03:00:58
14216,4429,2962,"Jacobson, Lindsey",9TGHS6FF1AB775,–,16441,01:38:00,03:33:41,03:42:43
4854,4430,417,"Flores, Cris",9TGHS6FF1AC7AE,–,5885,01:27:21,03:00:44,03:06:44
14217,4430,750,"Ridgeway, Christine",9TGHS6FF1B04CE,–,15824,01:47:28,03:33:42,03:40:21
4855,4431,3010,"Schiavo, Michael",9TGHS6FF1A9507,–,3753,01:28:43,03:00:44,03:03:01
14218,4431,751,"Liu, Man Fong",9TGHS6FF1B080A,–,19899,01:42:46,03:33:42,03:34:59
4856,4432,3011,"Ritter, Steve",9TGHS6FF1AD0FA,–,650,01:14:55,03:00:44,03:00:59
14221,4432,179,"Gibey, Nathalie",9TGHS6FF1B091C,–,22656,01:46:06,03:33:43,03:40:33
4858,4433,3012,"Owens, Ian",9TGHS6FF1AA0D3,–,4721,01:29:32,03:00:45,03:04:50
14222,4433,180,"Zhang, Yuting",9TGHS6FF1AABA9,–,20184,01:44:10,03:33:44,03:35:23
14225,4434,2963,"Enqvist, Emilia",9TGHS6FF1AB8CD,–,14869,01:43:20,03:33:44,03:38:46
4859,4434,779,"Linder, Justin",9TGHS6FF1AA83E,–,9609,01:29:39,03:00:45,03:02:01
4860,4435,158,"Yu, Michael",9TGHS6FF1AFC8E,–,8614,01:26:26,03:00:45,03:00:59
14226,4435,2964,"Starkey, Aja",9TGHS6FF1ADBC0,–,16310,01:47:17,03:33:44,03:42:21
4861,4436,3013,"Benzaquen, Alejandro",9TGHS6FF1AEE90,–,6921,01:24:33,03:00:45,03:10:43
14229,4436,457,"Le Come, Fabienne",9TGHS6FF1AC8D7,–,21734,01:45:03,03:33:45,03:39:04
14230,4437,752,"Trotter, Beth",9TGHS6FF1ACFB9,–,20968,01:42:49,03:33:45,03:40:06
4862,4437,418,"Hines, Devin",9TGHS6FF1AAF06,–,11070,01:28:24,03:00:45,03:04:34
4863,4438,419,"Lewdorowicz, Wojciech",9TGHS6FF1AB3E5,–,5435,01:25:28,03:00:46,03:04:58
14231,4438,2965,"Bullbrook, Jenna",9TGHS6FF1A97CC,–,19221,01:37:38,03:33:46,03:38:58
14232,4439,458,"Sims, Nicole",9TGHS6FF1A916D,–,27890,01:45:21,03:33:46,03:35:11
4864,4439,420,"Patek, Michael",9TGHS6FF1A9002,–,5604,01:28:35,03:00:46,03:07:42
14233,4440,2966,"Stirling, Elizabeth",9TGHS6FF1ADED5,–,16168,01:45:16,03:33:47,03:43:05
4865,4440,3014,"Søby, Frederik",9TGHS6FF1B05E2,–,2549,01:29:13,03:00:46,03:01:59
14235,4441,753,"Warlick, Payson",9TGHS6FF1AB15F,San Diego Track Club,18317,01:45:10,03:33:47,03:39:24
4866,4441,780,"Yinh, Daniel",9TGHS6FF1A9A09,–,6991,01:27:18,03:00:46,03:08:28
4867,4442,781,"Adams, Ryan",9TGHS6FF1B08CF,Greater Lowell Road Runners,7579,01:30:08,03:00:46,03:07:36
14236,4442,2967,"Anderson, Abigail",9TGHS6FF1AC859,–,16356,01:43:06,03:33:47,03:43:18
4869,4443,782,"Maelzer, Michael",9TGHS6FF1AC51E,–,5216,01:29:47,03:00:46,03:06:03
14237,4443,754,"Cuppek, Cassie",9TGHS6FF1AB24C,–,19742,01:45:58,03:33:47,03:35:51
14238,4444,2968,"De Maria, Carla",9TGHS6FF1A93FC,–,17758,01:40:17,03:33:47,03:34:29
4870,4444,3015,"Shuman, Jacob",9TGHS6FF1AC7C4,–,2958,01:30:33,03:00:47,03:02:10
4871,4445,3016,"Davenport, Greg",9TGHS6FF1ADA3A,–,6312,01:28:46,03:00:47,03:05:47
14239,4445,459,"He, Xiali",9TGHS6FF1AB199,–,19720,01:42:44,03:33:48,03:35:50
14240,4446,64,"Fritzsche, Jennifer",9TGHS6FF1AA00E,–,21807,01:46:14,03:33:48,03:39:49
4872,4446,3017,"Willobee, Matthew",9TGHS6FF1AB86E,–,30410,01:32:51,03:00:48,03:06:54
4873,4447,421,"Chen, Guo",9TGHS6FF1AB1D2,–,9798,01:27:54,03:00:48,03:01:37
14241,4447,181,"Bokun, Rebecca",9TGHS6FF1AD112,–,20685,01:45:17,03:33:49,03:37:28
4874,4448,783,"Pacheco, Chris",9TGHS6FF1ABDD1,–,9006,01:28:46,03:00:48,03:01:17
14242,4448,460,"Lemo, Edina",9TGHS6FF1AE9AE,–,22775,01:42:53,03:33:49,03:40:33
14243,4449,2969,"Kunz, Sara",9TGHS6FF1A978D,–,9829,01:42:34,03:33:50,03:34:54
4876,4449,784,"Liu, Chi Kin",9TGHS6FF1B0ADA,–,3719,01:25:20,03:00:49,03:02:49
4877,4450,159,"Yan, Shaoyong",9TGHS6FF1ACC3E,–,6117,01:27:44,03:00:49,03:06:15
14244,4450,755,"Lind, Ciara",9TGHS6FF1AD003,–,19312,01:41:46,03:33:51,03:35:59
4878,4451,3018,"Ratliff, Chase",9TGHS6FF1A9575,–,4192,01:25:59,03:00:50,03:03:27
14247,4451,2970,"Guzman, Mariangela",9TGHS6FF1AA119,–,19715,01:43:21,03:33:52,03:37:55
14248,4452,2971,"Deng, Ellen",9TGHS6FF1AAC99,–,30317,01:47:49,03:33:52,03:37:03
4879,4452,55,"Vazquez Ovando, Francisco",9TGHS6FF1ADE67,–,7684,01:28:19,03:00:50,03:07:36
14249,4453,2972,"Lindower, Anna",9TGHS6FF1AA41C,–,17356,01:36:30,03:33:52,03:34:16
4880,4453,160,"Adams, Jason",9TGHS6FF1ABE04,–,9866,01:29:59,03:00:50,03:01:41
14252,4454,182,"Rodriguez, Maria",9TGHS6FF1AC5FD,–,21351,01:45:19,03:33:53,03:36:47
4882,4454,3019,"Webber, Michael",9TGHS6FF1A9A2E,–,3225,01:26:48,03:00:51,03:02:10
14254,4455,65,"Perry, Sue Anne",9TGHS6FF1AAF6F,–,21790,01:44:54,03:33:53,03:43:19
4889,4455,3020,"Camacho, Alan",9TGHS6FF1AB3E2,–,6984,01:28:23,03:00:53,03:06:27
14255,4456,461,"Small, Jennifer",9TGHS6FF1ACE37,–,17352,01:45:10,03:33:53,03:35:50
4890,4456,785,"Fessler, Lareme",9TGHS6FF1ADD0E,–,7547,01:27:56,03:00:53,03:08:11
4893,4457,422,"Lanford, William",9TGHS6FF1A9B79,–,6259,01:31:31,03:00:53,03:09:41
14256,4457,2973,"Sigman, Kendall",9TGHS6FF1A9E62,Frederick Steeplechasers Running Club,11935,01:38:44,03:33:53,03:37:16
14258,4458,756,"Brakey, Zita",9TGHS6FF1B09D2,–,20926,01:45:35,03:33:53,03:38:15
4894,4458,3021,"Walker, Mike",9TGHS6FF1AAFF9,–,4188,01:23:44,03:00:53,03:03:52
14259,4459,2974,"Burd, Emily",9TGHS6FF1AB51F,–,13837,01:36:59,03:33:54,03:38:12
4895,4459,786,"Rains, David",9TGHS6FF1AB31A,–,7454,01:29:12,03:00:54,03:06:51
14260,4460,2975,"Meyer, Patience",9TGHS6FF1AC3F9,–,15733,01:40:38,03:33:54,03:40:33
4896,4460,3022,"Kai, Wagner",9TGHS6FF1AFE98,–,4007,01:26:44,03:00:54,03:03:08
4897,4461,3023,"Foley, Gavin",9TGHS6FF1AD4BA,–,3609,01:25:09,03:00:55,03:03:00
14261,4461,2976,"Bryant, Margaret",9TGHS6FF1AFF2E,–,16218,01:44:01,03:33:54,03:42:26
4899,4462,787,"Mi, Hsinchao",9TGHS6FF1AC651,–,9062,01:29:45,03:00:55,03:01:09
14262,4462,462,"Valbuena, Berenice",9TGHS6FF1ADFE2,–,20213,01:40:57,03:33:54,03:35:41
4900,4463,423,"Knight, Gary",9TGHS6FF1ACA35,–,9116,01:26:38,03:00:56,03:01:10
14265,4463,463,"Valbuena, Verónica",9TGHS6FF1ADF85,–,20132,01:40:57,03:33:55,03:35:42
4901,4464,424,"Petersen, Shane",9TGHS6FF1ABB24,–,11285,01:29:23,03:00:56,03:02:24
14266,4464,464,"Engleman, Tiffany",9TGHS6FF1AC246,–,20962,01:46:18,03:33:55,03:36:19
14269,4465,757,"Thompson, Nicole",9TGHS6FF1A968E,–,16243,01:39:44,03:33:56,03:43:21
4902,4465,3024,"Larkin, John",9TGHS6FF1AC33B,The Shore Athletic Club,6405,01:28:05,03:00:56,03:07:39
4903,4466,788,"Sanchez Cuartero, Julio",9TGHS6FF1ABEBD,–,2262,01:23:28,03:00:56,03:01:30
14271,4466,758,"Massa-Musiak, Elena",9TGHS6FF1A9DFE,–,20534,01:43:43,03:33:56,03:36:50
4904,4467,161,"Latiano, Paolo",9TGHS6FF1AA2C3,–,5951,01:27:57,03:00:57,03:05:05
14274,4467,465,"Burke, Joy",9TGHS6FF1AE691,Boston Athletic Association,15196,01:41:41,03:33:57,03:41:22
14276,4468,759,"Vanourny, Jaime",9TGHS6FF1ACC45,–,21016,01:47:27,03:33:57,03:37:45
4905,4468,789,"Ma, Dickson",9TGHS6FF1AD09B,–,7589,01:27:49,03:00:57,03:07:29
14278,4469,760,"Martinson, Karie",9TGHS6FF1AC524,–,20232,01:45:17,03:33:57,03:36:13
4906,4469,3025,"Federico, Chris",9TGHS6FF1AC1B2,–,7358,01:27:25,03:00:57,03:06:01
4907,4470,3026,"Rivas, Diego",9TGHS6FF1AA0B7,–,5048,01:27:17,03:00:58,03:05:43
14283,4470,2977,"Tabackman, Alexa",9TGHS6FF1AC07A,–,26715,01:46:07,03:33:58,03:37:30
14284,4471,2978,"Seitz, Marisa",9TGHS6FF1B095F,–,16270,01:44:49,03:33:58,03:42:47
4908,4471,790,"Deitemeyer, Philip",9TGHS6FF1B063A,–,7969,01:29:01,03:00:58,03:08:51
14285,4472,761,"Wray-Yeargin, Debra",9TGHS6FF1A8FA3,–,19126,01:45:43,03:33:59,03:34:52
4909,4472,791,"Webb, Chad",9TGHS6FF1AB994,–,7465,01:30:16,03:00:58,03:07:32
4910,4473,3027,"Ortiz, Juan",9TGHS6FF1AA697,–,3013,01:24:00,03:00:59,03:01:51
14288,4473,183,"Niemeyer, Erin",9TGHS6FF1ADCA2,–,21200,01:44:23,03:33:59,03:37:15
14291,4474,2979,"Bell, Megan",9TGHS6FF1AB18E,–,17736,01:41:07,03:34:00,03:34:21
4912,4474,3028,"Recio Diaz, Emmanuel",9TGHS6FF1B037D,–,5975,01:24:49,03:00:59,03:06:46
4913,4475,792,"Lanzer, Nicholas",9TGHS6FF1B023C,–,6491,01:28:44,03:00:59,03:08:31
14292,4475,762,"Nelson, Amy",9TGHS6FF1ABDB5,–,19311,01:42:41,03:34:00,03:35:21
14294,4476,2980,"Means, Nicole",9TGHS6FF1ADA2D,–,13297,01:47:48,03:34:00,03:38:09
4914,4476,793,"Chmatal, Lukas",9TGHS6FF1AAA32,–,6936,01:27:15,03:00:59,03:07:01
14296,4477,66,"Coronel  Leon, Maricarmen",9TGHS6FF1AA960,–,15950,01:41:00,03:34:01,03:40:04
4915,4477,162,"Binelli, Paul",9TGHS6FF1AC0B8,–,9774,01:27:02,03:01:00,03:01:42
14297,4478,466,"Irwin, Christine",9TGHS6FF1ABCFA,–,8498,01:42:44,03:34:01,03:42:30
4916,4478,794,"Seamans, Justin",9TGHS6FF1A9603,–,7750,01:27:52,03:01:00,03:09:42
4917,4479,3029,"Meador, Andrew",9TGHS6FF1AC28A,–,7049,01:28:37,03:01:00,03:07:19
14298,4479,467,"Hourihane, Justine",9TGHS6FF1AB9C0,–,22237,01:44:58,03:34:02,03:39:26
4918,4480,56,"Tinkler, Steven",9TGHS6FF1A9D6C,–,7952,01:29:50,03:01:01,03:09:06
14302,4480,2981,"O'Connell, Lauren",9TGHS6FF1AC69C,–,26444,01:41:59,03:34:02,03:34:47
14304,4481,2982,"Camano Sosa, Melisa",9TGHS6FF1AA857,–,16412,01:47:51,03:34:02,03:43:35
4919,4481,795,"Pattee, Justin",9TGHS6FF1B082E,–,9311,01:28:33,03:01:01,03:01:39
14305,4482,2983,"Lanzoni, Candice",9TGHS6FF1AEF6B,–,18081,01:46:36,03:34:02,03:34:13
4920,4482,57,"Kuch, James",9TGHS6FF1A9555,–,14221,01:30:51,03:01:01,03:08:15
4921,4483,796,"Cater-Cyker, Zach",9TGHS6FF1AFCCF,–,2932,01:28:19,03:01:01,03:09:38
14309,4483,763,"Nelson, Lisa",9TGHS6FF1B0706,–,14435,01:40:53,03:34:03,03:39:48
4922,4484,163,"Rueppell, Olav",9TGHS6FF1AAB72,–,9996,01:28:09,03:01:01,03:01:58
14310,4484,67,"Huang, Lynn",9TGHS6FF1AC4D9,–,21222,01:45:06,03:34:03,03:36:42
4923,4485,797,"Cabrales, Carlo",9TGHS6FF1AB30D,–,6901,01:28:38,03:01:02,03:07:20
14311,4485,2984,"Haas, Lauren",9TGHS6FF1ADC53,–,14108,01:43:08,03:34:03,03:39:06
14312,4486,764,"López Rodriguez, Nallely",9TGHS6FF1A9B35,–,16205,01:45:08,03:34:03,03:43:08
4924,4486,3030,"Nelson, Nevin",9TGHS6FF1AAF29,–,5714,01:28:48,03:01:02,03:06:03
4925,4487,798,"Scott, Jeremy",9TGHS6FF1A9088,–,8685,01:27:14,03:01:03,03:01:18
14313,4487,2985,"Nielsen, Katherine",9TGHS6FF1AC17F,–,16245,01:36:35,03:34:04,03:42:22
14314,4488,2986,"Pohle, Taylor",9TGHS6FF1ACD7D,–,19239,01:37:14,03:34:04,03:37:40
4926,4488,799,"Selim, Omar",9TGHS6FF1ABFBA,–,4512,01:24:07,03:01:04,03:04:35
4927,4489,3031,"Posch, Benjamin",9TGHS6FF1AEB94,–,29235,01:27:59,03:01:04,03:03:12
14315,4489,2987,"Young, Laura",9TGHS6FF1A96EF,–,10260,01:39:26,03:34:04,03:35:21
14320,4490,2988,"Alessandro, Michelle",9TGHS6FF1B0042,–,25909,01:46:08,03:34:06,03:35:43
4928,4490,3032,"Klippert, Jonathan",9TGHS6FF1A9B99,–,30086,01:27:34,03:01:04,03:08:42
14321,4491,468,"Pelletier, Nancy",9TGHS6FF1AAF18,–,20311,01:43:01,03:34:06,03:39:16
4929,4491,800,"Straley, Beck",9TGHS6FF1AAE62,–,6233,01:26:55,03:01:04,03:06:00
14322,4492,765,"Resnick, Danya",9TGHS6FF1A9B5D,–,19494,01:42:00,03:34:07,03:35:26
4930,4492,801,"Fraysse, Adrien",9TGHS6FF1AA5C8,–,7524,01:26:36,03:01:04,03:06:38
4931,4493,3033,"Bashioum, Joshua",9TGHS6FF1A966F,–,3039,01:26:49,03:01:04,03:02:54
14324,4493,766,"Levkowitz, Andrea",9TGHS6FF1AA564,–,20920,01:44:47,03:34:07,03:37:35
4932,4494,3034,"Moy, Ryan",9TGHS6FF1AAE19,–,5378,01:30:17,03:01:04,03:05:21
14326,4494,68,"Polinelli, Sofia Christina",9TGHS6FF1A98E9,–,17874,01:42:39,03:34:07,03:34:18
14327,4495,2989,"Jones, Dorothy",9TGHS6FF1AB03F,–,15581,01:42:04,03:34:08,03:41:27
4935,4495,425,"Bastos, Adriano",9TGHS6FF1AB931,–,6899,01:28:02,03:01:05,03:06:32
4936,4496,3035,"Deland, Ben",9TGHS6FF1AD78E,–,5671,01:25:18,03:01:05,03:06:14
14328,4496,2990,"Xiong, Alicia",9TGHS6FF1B0460,–,16164,01:39:21,03:34:08,03:43:12
14329,4497,469,"Zuluaga Diaz, Andrea",9TGHS6FF1AC274,–,21930,01:44:41,03:34:08,03:39:53
4937,4497,164,"Perry, Brian",9TGHS6FF1AC019,–,10486,01:27:43,03:01:05,03:01:41
4938,4498,426,"Durney, Matt",9TGHS6FF1AAA1D,–,7443,01:28:19,03:01:06,03:07:06
14330,4498,470,"Keites, Rohini",9TGHS6FF1B0302,–,22248,01:47:19,03:34:08,03:40:01
14332,4499,471,"Groenewege, Anne",9TGHS6FF1AD10F,–,23114,01:44:26,03:34:09,03:40:16
4939,4499,58,"Fitzpatrick, Dermot",9TGHS6FF1AE8EB,–,7216,01:30:41,03:01:06,03:06:41
4940,4500,427,"Kafka, Joseph",9TGHS6FF1ABAAB,–,6425,01:25:36,03:01:06,03:06:13
14333,4500,2991,"Rogers, Jenny",9TGHS6FF1A8F94,–,14988,01:44:01,03:34:09,03:39:06
4941,4501,3036,"Lansford, Jefferson",9TGHS6FF1ABAF5,–,7015,01:25:55,03:01:07,03:07:14
14334,4501,2992,"Aguillon, Taylor",9TGHS6FF1A934D,KorfEdge Running,2100,01:28:52,03:34:09,03:41:01
14336,4502,767,"Smith, Kaitlyn",9TGHS6FF1B058D,–,19324,01:41:07,03:34:10,03:35:43
4943,4502,3037,"Coome, James",9TGHS6FF1AD0DB,–,3320,01:26:42,03:01:07,03:01:58
4944,4503,428,"Ramírez Muciño, José Arturo",9TGHS6FF1ACFEE,–,2950,01:27:29,03:01:08,03:01:57
14337,4503,2993,"Calvo, Paula",9TGHS6FF1A99A6,–,13221,01:41:02,03:34:10,03:37:40
4946,4504,429,"Perl, Nicholas",9TGHS6FF1AD098,–,5186,01:27:21,03:01:09,03:05:14
