place_overall,place_gender,place_division,name,idp,team,bib,half,finish_net,finish_gun
1,1,1,"Chebet, Evans",9TGHS6FF181D5A,–,1,01:02:20,02:05:54,02:05:54
36,1,1,"Obiri, Hellen",9TGHS6FF181F14,–,122,01:11:29,02:21:38,02:21:38
568,1,–,"Ravichandran, Kae",9TGHS6FF183D78,–,616,01:16:52,02:38:57,02:39:06
2,2,2,"Geay, Gabriel",9TGHS6FF181D5B,–,3,01:02:20,02:06:04,02:06:04
40,2,2,"Beriso, Amane",9TGHS6FF181D70,–,102,01:11:30,02:21:50,02:21:50
1938,2,–,"Calamia, Cal",9TGHS6FF183D57,–,5986,01:23:30,02:51:00,02:53:33
3,3,3,"Kipruto, Benson",9TGHS6FF181D5D,–,5,01:02:19,02:06:06,02:06:06
41,3,3,"Salpeter, Lonah",9TGHS6FF181D73,–,105,01:11:29,02:21:57,02:21:57
2674,3,–,"Powers, Matthew",9TGHS6FF183D58,–,4116,01:27:03,02:54:54,02:56:46
4,4,4,"Korir, Albert",9TGHS6FF181D4F,–,19,01:02:20,02:08:01,02:08:01
42,4,4,"Yeshaneh, Ababel",9TGHS6FF181033,–,116,01:11:30,02:22:00,02:22:00
5191,4,–,"Parkin, Chris",9TGHS6FF183D5D,–,10590,01:29:17,03:04:43,03:05:43
5,5,5,"Talbi, Zouhair",9TGHS6FF181D46,–,31,01:02:20,02:08:35,02:08:35
44,5,5,"Bates, Emma",9TGHS6FF181038,–,121,01:11:30,02:22:10,02:22:10
5230,5,–,"Dill, Nicholas",9TGHS6FF183D4D,–,5804,01:27:55,03:04:52,03:07:34
6,6,6,"Kipchoge, Eliud",9TGHS6FF181D50,–,2,01:02:19,02:09:23,02:09:23
56,6,6,"Weldu, Nazret",9TGHS6FF181D76,–,114,01:11:29,02:23:25,02:23:25
5809,6,–,"Johnson, Andre",9TGHS6FF183D51,–,2919,01:31:17,03:07:27,03:08:20
7,7,7,"Fauble, Scott",9TGHS6FF181D66,–,22,01:03:59,02:09:44,02:09:44
63,7,7,"Tanui, Angela",9TGHS6FF181028,–,106,01:11:29,02:24:12,02:24:12
7676,7,–,"Harris, Zackary",9TGHS6FF183D7A,–,9915,01:33:10,03:14:47,03:15:29
8,8,8,"Chahdi, Hassan",9TGHS6FF181D6F,–,21,01:03:59,02:09:46,02:09:46
66,8,8,"Gebremaryam, Hiwot",9TGHS6FF181029,–,110,01:11:30,02:24:30,02:24:30
7717,8,–,"Palmer, Miche",9TGHS6FF183D4F,–,6357,01:31:22,03:14:58,03:18:30
9,9,9,"Korir, John",9TGHS6FF181D61,–,8,01:02:19,02:10:04,02:10:04
67,9,9,"Ngugi, Mary",9TGHS6FF18102F,–,113,01:11:54,02:24:33,02:24:33
8112,9,–,"Vasko, Jacklyn",9TGHS6FF183D79,–,5002,01:30:33,03:16:19,03:18:52
10,10,10,"Mcdonald, Matthew",9TGHS6FF181D67,Boston Athletic Association,24,01:03:59,02:10:17,02:10:17
68,10,10,"Gebreslase, Gotytom",9TGHS6FF181034,–,107,01:11:30,02:24:34,02:24:34
8393,10,–,"Juarez, Aldo",9TGHS6FF183D7C,–,8170,01:24:06,03:17:19,03:17:19
11,11,11,"Mantz, Conner",9TGHS6FF181D65,–,20,01:02:20,02:10:25,02:10:25
69,11,11,"Tuliamuk, Aliphine",9TGHS6FF181D51,–,129,01:11:54,02:24:37,02:24:37
8432,11,–,"Fedorowski, Jake",9TGHS6FF183D54,–,12458,01:35:57,03:17:25,03:20:06
12,12,12,"Albertson, Cj",9TGHS6FF181D6A,–,27,01:02:20,02:10:33,02:10:33
70,12,12,"Jepkosgei, Joyciline",9TGHS6FF181027,–,104,01:11:30,02:24:44,02:24:44
8820,12,–,"Dannecker, Elle",9TGHS6FF183D7B,–,16132,01:39:00,03:18:47,03:18:59
13,13,13,"Montanez, Nico",9TGHS6FF181D69,–,25,01:03:59,02:10:52,02:10:52
72,13,13,"Cheptoo, Viola",9TGHS6FF181036,–,119,01:11:54,02:24:49,02:24:49
8947,13,–,"Marenco Romero, Darwin",9TGHS6FF183D55,–,13397,01:37:05,03:19:14,03:23:03
14,14,14,"Kitata, Shura",9TGHS6FF181D60,–,7,01:04:36,02:11:26,02:11:26
74,14,14,"Rojas, Nell",9TGHS6FF181D79,–,125,01:12:22,02:24:51,02:24:51
9900,14,–,"Moskites, Alyssa",9TGHS6FF183D77,Somerville Road Runners,15622,01:39:57,03:22:33,03:27:32
15,15,15,"Belay, Andualem",9TGHS6FF181D62,–,11,01:02:20,02:11:50,02:11:50
75,15,15,"Brinkman, Nienke",9TGHS6FF181D77,–,120,01:11:55,02:24:58,02:24:58
10253,15,–,"Ross, Margaret",9TGHS6FF183D52,–,14924,01:38:10,03:23:39,03:27:32
16,16,16,"Pfeiffer, Hendrik",9TGHS6FF181D4E,–,26,01:04:00,02:12:22,02:12:22
76,16,16,"Chepchirchir, Celestine",9TGHS6FF181D74,–,111,01:11:29,02:25:07,02:25:07
10283,16,–,"Pfleger, Simone",9TGHS6FF183D4E,–,15027,01:40:20,03:23:45,03:30:00
17,17,17,"Flavin, Jp",9TGHS6FF18024A,Hansons-Brooks Distance Project,48,01:05:40,02:13:27,02:13:27
82,17,1,"Hall, Sara",9TGHS6FF181030,–,115,01:12:17,02:25:48,02:25:48
11755,17,–,"Ramirez, George",9TGHS6FF183D56,–,11360,01:36:59,03:28:23,03:30:19
18,18,18,"Wiley, Turner",9TGHS6FF18021C,–,45,01:05:33,02:13:57,02:13:57
100,18,17,"Linden, Desiree",9TGHS6FF181035,–,108,01:13:06,02:27:18,02:27:18
12970,18,–,"Bishop, Danielle",9TGHS6FF183D76,–,11314,01:44:57,03:32:39,03:39:05
19,19,19,"Mpofu, Isaac",9TGHS6FF181D4D,–,18,01:03:59,02:14:08,02:14:08
113,19,18,"Chepkirui, Vibian",9TGHS6FF181031,–,117,01:11:54,02:28:12,02:28:12
14724,19,–,"Barnett, Naomi",9TGHS6FF183D50,–,14530,01:44:17,03:39:12,03:43:27
20,20,20,"Hall, Chad",9TGHS6FF181AFD,–,46,01:03:59,02:14:13,02:14:13
124,20,19,"Frisbie, Annie",9TGHS6FF181D48,–,126,01:12:54,02:28:45,02:28:45
14960,20,–,"Kaftanski, Katharine",9TGHS6FF183D59,–,18404,01:49:27,03:40:02,03:43:10
21,21,21,"Mickow, Colin",9TGHS6FF1803DD,–,43,01:03:59,02:14:27,02:14:27
151,21,20,"Baysa, Atsede",9TGHS6FF181032,–,118,01:13:11,02:30:14,02:30:14
15491,21,–,"Oden, Jeff",9TGHS6FF183D5B,–,10450,01:45:56,03:42:11,03:43:19
22,22,22,"Korir, Mark",9TGHS6FF181D45,–,12,01:02:20,02:14:37,02:14:37
170,22,21,"Rohrer, Anna",9TGHS6FF17F6AE,–,617,01:14:33,02:30:52,02:31:00
23,23,23,"True, Ben",9TGHS6FF181D6E,–,29,01:05:33,02:16:06,02:16:06
178,23,22,"Devore, Sydney",9TGHS6FF181EDF,–,142,01:15:09,02:31:08,02:31:08
20579,23,–,"Riordan, Diana",9TGHS6FF183D5E,–,30193,–,04:09:20,04:16:55
24,24,24,"Weaver, Connor",9TGHS6FF1809C8,–,51,01:06:06,02:16:25,02:16:25
184,24,23,"Montoya, Maggie",9TGHS6FF181D7D,–,130,01:13:01,02:31:19,02:31:19
26026,24,–,"Santangelo, Jo Ann",9TGHS6FF183D5F,–,25268,02:37:43,05:35:11,05:42:15
25,25,25,"Hampton, Jonas",9TGHS6FF181D6B,Boston Athletic Association,28,01:05:33,02:17:05,02:17:05
188,25,24,"Blaney, Anne-Marie",9TGHS6FF1808D7,Hansons-Brooks Distance Project,151,01:15:09,02:31:32,02:31:32
26,26,26,"Butler, Ian",9TGHS6FF181E6B,–,23,01:06:10,02:17:55,02:17:55
232,26,25,"Krifchin, Maegan",9TGHS6FF18034E,–,131,01:14:22,02:32:46,02:32:46
27,27,27,"Mulder, Edward",9TGHS6FF180399,–,54,01:08:15,02:18:04,02:18:04
271,27,26,"Lindwurm, Dakotah",9TGHS6FF181D4C,–,123,01:13:58,02:33:53,02:33:53
28,28,28,"Whelan, Joseph",9TGHS6FF1803CB,–,50,01:07:39,02:18:23,02:18:23
273,28,27,"Kemp, Erika",9TGHS6FF181D7E,–,133,01:15:08,02:33:57,02:33:57
29,29,29,"Ornelas, Zachary",9TGHS6FF1833A6,–,52,01:08:35,02:20:08,02:20:08
308,29,28,"Berry, Savannah",9TGHS6FF17FA86,–,149,01:17:07,02:34:30,02:34:30
30,30,30,"Chelanga, Sam",9TGHS6FF1808D9,–,49,01:05:34,02:20:20,02:20:20
310,30,29,"Thweatt, Laura",9TGHS6FF181D78,–,124,01:13:50,02:34:35,02:34:35
31,31,31,"Messmer, Mark",9TGHS6FF1837A2,–,62,01:08:36,02:20:30,02:20:30
313,31,2,"Kiplagat, Edna",9TGHS6FF18102A,–,101,01:13:02,02:34:40,02:34:40
32,32,32,"Mccann, Andrew",9TGHS6FF17F88B,–,56,01:09:01,02:21:06,02:21:06
348,32,30,"Chepkemoi, Maurine",9TGHS6FF181D75,–,112,01:12:34,02:35:25,02:35:25
33,33,33,"Beyer, Chad",9TGHS6FF17F889,–,268,01:08:45,02:21:25,02:21:28
384,33,31,"Mircheva, Militsa",9TGHS6FF181E69,–,132,01:15:09,02:35:57,02:35:57
34,34,34,"Lerdall, Thomas",9TGHS6FF17E8B4,–,251,01:09:39,02:21:28,02:21:28
397,34,32,"Tomlinson, English",9TGHS6FF1830F6,–,156,01:17:07,02:36:14,02:36:14
35,35,35,"Ashe, Eric",9TGHS6FF17EC21,Tracksmith Boston Hares,66,01:08:36,02:21:36,02:21:36
402,35,33,"Kidane, Kidan",9TGHS6FF17F43A,New Haven Road Runners,7344,01:17:25,02:36:22,02:38:41
37,36,36,"Schaumberg, Matthew",9TGHS6FF17FB75,–,305,01:08:48,02:21:40,02:21:40
519,36,34,"Moreno, Dani",9TGHS6FF180268,–,171,01:17:07,02:38:23,02:38:23
38,37,37,"Gruen, Aaron",9TGHS6FF17DD41,–,512,01:10:06,02:21:43,02:21:43
537,37,35,"Smith, Mimi",9TGHS6FF17ED72,–,2050,01:19:08,02:38:33,02:39:37
39,38,38,"Mott, Jonathan",9TGHS6FF18046A,–,57,01:10:03,02:21:47,02:21:47
547,38,36,"Pratt, Olivia",9TGHS6FF1808AD,Hansons-Brooks Distance Project,150,01:16:33,02:38:41,02:38:41
43,39,39,"Holtkamp, Zachary",9TGHS6FF17FA2E,–,235,01:10:32,02:22:08,02:22:11
593,39,3,"Lindholm, Hanna",9TGHS6FF180424,–,140,01:15:52,02:39:16,02:39:16
45,40,40,"Neff, Calum",9TGHS6FF183706,Winner's Circle Running Club,230,01:10:08,02:22:11,02:22:11
644,40,37,"Howard, Liza",9TGHS6FF17CCBA,–,153,01:17:38,02:40:14,02:40:14
46,41,41,"Tomsich, Anthony",9TGHS6FF17F31B,–,228,01:10:04,02:22:11,02:22:13
672,41,38,"Ellis, Tennille",9TGHS6FF180261,–,161,01:20:29,02:40:37,02:40:37
47,42,42,"Harvey, Brian",9TGHS6FF180225,Boston Athletic Association,59,01:09:00,02:22:40,02:22:40
750,42,39,"Risteen, Emilee",9TGHS6FF183C19,Whirlaway Racing Team,1117,01:19:17,02:41:44,02:41:59
48,43,43,"Bleistein, Clemens",9TGHS6FF17F780,–,227,01:10:03,02:22:42,02:22:46
767,43,40,"Ames, Lauren",9TGHS6FF1800FE,Boston Athletic Association,1287,01:19:47,02:42:01,02:42:22
49,44,44,"Trujillo, Esteban",9TGHS6FF17FC37,–,241,01:10:32,02:22:50,02:22:53
837,44,41,"Wester, Anne",9TGHS6FF17DA42,–,2147,01:19:57,02:42:45,02:43:32
50,45,45,"Frans, Melikhaya",9TGHS6FF180E67,–,40,01:03:59,02:22:55,02:22:55
847,45,42,"Paauwe, Melissa",9TGHS6FF1825F8,–,886,01:19:34,02:42:53,02:43:13
51,46,1,"Cabada, Fernando",9TGHS6FF180224,–,53,01:07:32,02:23:01,02:23:01
905,46,43,"Hentzen, Caroline",9TGHS6FF17FE45,–,1501,01:20:47,02:43:31,02:43:50
52,47,46,"Mastandrea, Jack",9TGHS6FF18103C,Hansons-Brooks Distance Project,58,01:06:37,02:23:12,02:23:12
940,47,44,"Guerrero, Christine",9TGHS6FF181F69,San Diego Track Club,1630,–,02:43:50,02:44:24
53,48,47,"Fazioli, Samuel",9TGHS6FF17CF5A,Tracksmith Boston Hares,231,01:10:33,02:23:12,02:23:14
994,48,45,"Yamaguchi, Haruka",9TGHS6FF181D4B,–,128,01:19:41,02:44:17,02:44:17
54,49,48,"Bocksnick, Jackson",9TGHS6FF17DE5C,–,444,01:10:30,02:23:16,02:23:21
1028,49,46,"Mundell-Perkins, Lizzie",9TGHS6FF17E54F,New Haven Road Runners,9030,01:20:09,02:44:36,02:44:53
55,50,49,"Gelston, Andrew",9TGHS6FF181CBD,–,257,01:10:33,02:23:22,02:23:25
1031,50,47,"Salese, Alyssa",9TGHS6FF17FD77,–,1825,01:20:44,02:44:37,02:44:37
57,51,50,"Gutierrez, Cristobal",9TGHS6FF17F696,–,245,01:11:36,02:23:27,02:23:28
1081,51,1,"Hussar, Carmen",9TGHS6FF180251,–,163,01:16:06,02:45:01,02:45:01
58,52,51,"Lenehan, Matt",9TGHS6FF17C7FC,–,55,01:08:24,02:23:32,02:23:32
1086,52,48,"Zimmermann, Leandra",9TGHS6FF17F912,–,2958,01:21:40,02:45:04,02:46:05
59,53,2,"Bruns, Anthony",9TGHS6FF17C9D8,–,75,01:09:02,02:23:39,02:23:39
1124,53,4,"Gingras, Lynda",9TGHS6FF17F458,–,5658,01:20:40,02:45:22,02:47:38
60,54,3,"Leach, Prescott",9TGHS6FF17DBE6,–,70,01:09:01,02:23:44,02:23:44
1158,54,49,"Wiggenhorn, Amanda",9TGHS6FF17F2FF,West Valley Track Club,5518,01:23:07,02:45:38,02:48:12
61,55,52,"Hamilton, Tyler",9TGHS6FF17F730,–,270,01:11:18,02:24:05,02:24:06
1164,55,5,"Lajeunesse, Julie",9TGHS6FF17D5FD,–,166,–,02:45:41,02:45:41
62,56,53,"Duggan, Michael",9TGHS6FF17FD9B,–,363,01:11:18,02:24:11,02:24:23
1204,56,2,"Knowles, Laurie",9TGHS6FF18241A,–,1999,01:22:16,02:46:00,02:46:37
64,57,54,"Cordell, Adam",9TGHS6FF17F22F,–,267,01:10:27,02:24:14,02:24:22
1235,57,50,"Steinman, Anna",9TGHS6FF17E46C,–,4303,01:22:39,02:46:15,02:47:58
65,58,55,"Hackett, Everett",9TGHS6FF17FAB6,–,253,01:11:28,02:24:20,02:24:29
1249,58,6,"Rouse, Gina",9TGHS6FF180903,–,164,01:21:22,02:46:22,02:46:22
71,59,56,"Felton, Ben",9TGHS6FF181CE8,–,308,01:11:07,02:24:46,02:24:47
1276,59,51,"Howard, Eliza",9TGHS6FF17E0FC,–,5800,01:23:28,02:46:39,02:48:54
73,60,57,"Harris, Phillip",9TGHS6FF17FBFD,–,588,01:12:40,02:24:50,02:24:56
1279,60,52,"Rodseth, Abby",9TGHS6FF17C7AF,–,5183,01:23:56,02:46:41,02:49:27
77,61,58,"Rager, Jack",9TGHS6FF18236E,–,485,01:10:25,02:25:11,02:25:20
1303,61,53,"Tuomi, Abbie",9TGHS6FF18214D,–,1424,01:21:29,02:46:51,02:47:19
78,62,59,"Haiss, Max",9TGHS6FF17CCBE,–,323,01:11:44,02:25:12,02:25:19
1304,62,54,"Camy, Elizabeth",9TGHS6FF183584,–,1167,01:21:50,02:46:51,02:47:22
79,63,60,"Haffner, Brett",9TGHS6FF17DEB7,–,311,01:11:57,02:25:32,02:25:39
1309,63,55,"Keane, Rachel",9TGHS6FF17FC57,–,10700,01:22:08,02:46:53,02:48:15
80,64,61,"Kimpel, Andrew",9TGHS6FF17DEA1,–,347,01:12:31,02:25:40,02:25:49
1360,64,56,"Murray, Meaghan",9TGHS6FF182E05,–,2040,01:22:28,02:47:10,02:48:08
81,65,62,"Ricci, Simon",9TGHS6FF17CCF1,West Valley Track Club,391,01:13:29,02:25:47,02:25:48
1372,65,57,"Hsieh, Tammy",9TGHS6FF17FE84,Tracksmith Boston Hares,1534,01:25:09,02:47:17,02:47:39
83,66,63,"Castronuovo, Vinny",9TGHS6FF17E5ED,–,296,01:11:16,02:25:56,02:26:00
1401,66,58,"Narvaez, Paula",9TGHS6FF17EBE3,–,3028,01:23:11,02:47:27,02:48:39
84,67,64,"Purcell, Timothy",9TGHS6FF182DE4,–,989,01:12:14,02:26:01,02:26:06
1537,67,59,"Zaborowska, Ewa",9TGHS6FF17E8BF,Somerville Road Runners,2606,01:23:52,02:48:27,02:49:22
85,68,65,"Hernandez, Dylan",9TGHS6FF17C710,Pacers//Georgetown Running Club-New Balance,299,01:12:17,02:26:02,02:26:03
1564,68,60,"Garcia, Carolina",9TGHS6FF1821A0,–,3413,01:24:19,02:48:38,02:50:11
86,69,4,"Mohamed, Mustafa",9TGHS6FF180330,–,42,01:06:10,02:26:03,02:26:03
1582,69,61,"Cuffe, Aisling",9TGHS6FF17FC7E,–,157,01:21:47,02:48:49,02:48:49
87,70,5,"O'Hara, Chip",9TGHS6FF1829C8,Syracuse Track Club,74,01:10:15,02:26:07,02:26:07
1592,70,62,"Bedford, Sylvia",9TGHS6FF180273,–,155,01:18:05,02:48:54,02:48:54
88,71,66,"Walter, David",9TGHS6FF183BF7,–,283,01:10:17,02:26:13,02:26:16
1593,71,63,"Wells, Alison",9TGHS6FF17E4CD,–,6022,01:25:26,02:48:55,02:52:38
89,72,67,"Degen, George",9TGHS6FF1800DC,Boston Athletic Association,291,01:12:29,02:26:18,02:26:19
1621,72,7,"Hempel, Kerin",9TGHS6FF17FE8F,–,2091,01:22:56,02:49:03,02:49:40
90,73,68,"Moll, Quinlan",9TGHS6FF17D066,–,242,01:10:07,02:26:25,02:26:25
1622,73,64,"Coogan, Rachel",9TGHS6FF18034A,Boston Athletic Association,158,01:20:29,02:49:03,02:49:03
91,74,69,"Muse, Tyler",9TGHS6FF17FEFC,–,293,01:12:35,02:26:39,02:26:46
1633,74,65,"Cleary, Heather",9TGHS6FF17E625,–,2440,01:24:15,02:49:07,02:49:59
92,75,70,"Woollard, Landon",9TGHS6FF17FA1D,–,302,01:10:35,02:26:41,02:26:41
1640,75,66,"Meyers, Maddie",9TGHS6FF181DD3,–,31891,01:25:38,02:49:09,02:49:24
93,76,71,"Randal, Max",9TGHS6FF17CAF7,–,316,01:10:10,02:26:45,02:26:47
1727,76,8,"Bliss, Natasha",9TGHS6FF17ED65,San Diego Track Club,165,01:23:17,02:49:42,02:49:42
94,77,72,"Thompson, Harley",9TGHS6FF180EE8,–,266,01:12:42,02:26:46,02:26:49
1731,77,67,"Barrow, Leigh",9TGHS6FF1800FB,Boston Athletic Association,4247,01:23:50,02:49:44,02:51:38
95,78,73,"Hoover, Zachary",9TGHS6FF17DABF,–,335,01:10:08,02:26:48,02:26:49
1741,78,9,"Perlman, Melissa",9TGHS6FF17D390,–,2238,01:22:28,02:49:47,02:50:46
96,79,6,"Cisewski, David",9TGHS6FF1820EB,–,429,01:12:43,02:26:51,02:26:53
1779,79,68,"Spannaus, Michaela",9TGHS6FF17F4A5,DWRunning,2495,01:25:21,02:49:59,02:50:45
97,80,74,"Yanek, Nicholas",9TGHS6FF1832C7,–,376,01:11:10,02:26:55,02:27:00
1787,80,69,"Caruso, Isabella",9TGHS6FF17FAC0,–,2044,01:25:29,02:50:02,02:50:39
98,81,75,"Zuerner, Chris",9TGHS6FF182E7C,Charlotte Running Club,294,01:12:30,02:26:58,02:26:58
1815,81,70,"Hagen, Erin",9TGHS6FF17DAD6,–,6682,01:26:01,02:50:14,02:53:46
99,82,76,"Caron, Patrick",9TGHS6FF17FC94,Crow Athletics,4330,01:13:13,02:27:03,02:28:29
1869,82,3,"Fray, Ana",9TGHS6FF17FFA3,–,1698,01:23:14,02:50:32,02:50:53
101,83,77,"Gomez, Robert",9TGHS6FF182A77,–,483,01:12:51,02:27:25,02:27:28
2047,83,71,"Scheid, Deanna",9TGHS6FF17F107,–,3981,01:26:30,02:51:39,02:53:08
102,84,7,"Pool, Kevin",9TGHS6FF180507,West Valley Track Club,271,01:11:19,02:27:29,02:27:33
2060,84,72,"Lassen, Melanie",9TGHS6FF183D19,–,9331,01:24:34,02:51:43,02:52:09
103,85,78,"Gehman, Ryan",9TGHS6FF17F455,–,1043,01:13:38,02:27:31,02:27:45
2086,85,73,"Brash, Lucy",9TGHS6FF182B60,–,3203,01:24:54,02:51:52,02:53:21
104,86,79,"Convey, Kurt",9TGHS6FF17E8FF,–,304,01:09:46,02:27:41,02:27:41
2138,86,74,"Dennes, Jill",9TGHS6FF1828EE,–,6912,01:25:28,02:52:13,02:55:38
105,87,80,"Osterhout, Bram",9TGHS6FF17F985,–,286,01:12:17,02:27:45,02:27:47
2145,87,75,"Featherstun, Meghann",9TGHS6FF17DB3C,–,2594,01:24:12,02:52:14,02:53:12
106,88,81,"Keogh, Luke",9TGHS6FF182910,–,380,01:12:30,02:27:46,02:27:46
2174,88,76,"Sorell, Ava",9TGHS6FF17FEFF,–,2289,01:26:03,02:52:21,02:53:18
107,89,8,"Kinsella, John",9TGHS6FF17FB58,–,274,01:12:55,02:27:50,02:27:50
2182,89,77,"Koblitz, Brooke",9TGHS6FF17FA00,–,7028,01:26:08,02:52:24,02:56:28
108,90,82,"Macandrew, Ross",9TGHS6FF17E1A6,–,318,01:10:01,02:27:59,02:28:01
2187,90,10,"Muehlbauer, Riva",9TGHS6FF1835E6,–,3501,01:25:09,02:52:26,02:54:03
109,91,83,"Stump, Matt",9TGHS6FF17E870,–,349,01:11:25,02:28:04,02:28:08
2204,91,78,"Lee, Caroline",9TGHS6FF17C977,–,4142,01:26:18,02:52:32,02:54:28
110,92,9,"Bruce, Ben",9TGHS6FF1814A6,–,79,01:11:21,02:28:05,02:28:05
2208,92,79,"Smith, Lainie",9TGHS6FF181E01,–,27372,01:24:33,02:52:34,02:52:56
111,93,84,"Kovacs, Reid",9TGHS6FF17EFDF,–,571,01:11:55,02:28:06,02:28:15
2231,93,80,"Lord, Jaime",9TGHS6FF17F677,Battle Road Track Club,3813,01:23:46,02:52:43,02:53:58
112,94,85,"Holmes, Ridley",9TGHS6FF182ABE,–,295,01:11:42,02:28:11,02:28:11
2254,94,11,"Pastrana, Erika",9TGHS6FF18377D,–,3379,01:25:41,02:52:55,02:53:59
114,95,86,"Green, John",9TGHS6FF18004A,–,998,01:12:37,02:28:12,02:28:17
2277,95,81,"Dorsky, Lauren",9TGHS6FF182E33,–,2002,01:25:21,02:53:00,02:54:01
115,96,87,"Turner, Alex",9TGHS6FF182212,Tracksmith Boston Hares,365,01:13:16,02:28:18,02:28:38
2280,96,82,"Robertson, Teagan",9TGHS6FF17F2FE,–,14638,01:26:49,02:53:01,02:56:57
116,97,88,"Collins, Liam",9TGHS6FF180016,–,521,01:12:16,02:28:23,02:28:26
2315,97,83,"Jordan, Mariah",9TGHS6FF17D992,–,2945,01:23:42,02:53:13,02:54:00
117,98,89,"Brossy, Cosmo",9TGHS6FF17E107,–,325,01:14:35,02:28:25,02:28:31
2320,98,84,"Fisher, Paige",9TGHS6FF17F86D,–,4302,01:23:13,02:53:15,02:55:00
118,99,90,"Brady, Michael",9TGHS6FF17DA7A,Old Goat Track Club,489,01:12:26,02:28:29,02:28:29
2340,99,85,"Sharbono, Kai",9TGHS6FF182180,–,3021,01:26:57,02:53:22,02:54:45
119,100,91,"Carey, Michael",9TGHS6FF17E06A,–,419,01:14:20,02:28:29,02:28:50
2350,100,86,"Haug, Tabea",9TGHS6FF17F79F,–,10718,01:26:02,02:53:25,02:54:27
120,101,10,"Bromka, Peter",9TGHS6FF17E989,–,259,01:12:25,02:28:30,02:28:31
2352,101,87,"Shwayder, Elianna",9TGHS6FF17CB05,–,8069,01:25:32,02:53:26,02:53:27
121,102,92,"Peterson, Robert",9TGHS6FF17DE99,–,604,01:10:57,02:28:38,02:28:39
2359,102,88,"Morrissey, Katrina",9TGHS6FF17CF88,–,932,01:22:44,02:53:27,02:53:34
122,103,93,"Hillard, Matthew",9TGHS6FF17E253,–,375,01:14:22,02:28:39,02:28:46
2369,103,89,"Canales, Sofia",9TGHS6FF17CFC0,–,5003,01:28:06,02:53:31,02:59:00
123,104,1,"Lawrence, Steven",9TGHS6FF17E707,–,73,01:12:33,02:28:40,02:28:40
2373,104,90,"Aquilano, Shea",9TGHS6FF17FC47,–,4261,01:27:50,02:53:31,02:56:32
125,105,94,"Horgan, Michael",9TGHS6FF17F480,–,317,01:11:20,02:28:45,02:28:45
2380,105,91,"Calkins, Virginia",9TGHS6FF17CE78,–,4786,01:27:44,02:53:33,02:55:27
126,106,11,"Mbelenzi, Dennis",9TGHS6FF17F0BC,–,78,01:11:24,02:28:58,02:28:58
2382,106,92,"Piraino, Lindsay",9TGHS6FF17E565,–,2760,01:25:25,02:53:34,02:54:27
127,107,95,"Lumbar, Matthew",9TGHS6FF17D2C5,–,1770,01:13:45,02:29:10,02:29:30
2392,107,93,"Klein, Molly",9TGHS6FF17DB2F,–,12141,01:28:19,02:53:37,02:56:06
128,108,96,"Descavish, Bryce",9TGHS6FF17EC15,–,382,01:13:56,02:29:11,02:29:19
2452,108,94,"Defuria, Ashley",9TGHS6FF1810FE,Garden State Track Club,4257,01:27:22,02:53:56,02:55:39
129,109,97,"Asay, Jaydn",9TGHS6FF17FA63,–,236,01:10:35,02:29:11,02:29:12
2456,109,12,"Meeker, Kimberlie",9TGHS6FF17F6E9,–,3310,01:26:05,02:53:56,02:55:23
130,110,12,"Mialle, Pierrick",9TGHS6FF17E381,–,337,01:12:21,02:29:14,02:29:20
2458,110,13,"Dailey, Kristin",9TGHS6FF17E0D4,DWRunning,5073,01:27:39,02:53:57,02:56:54
131,111,98,"Mowery, Lucas",9TGHS6FF17EA45,–,3097,01:14:53,02:29:23,02:30:45
2477,111,95,"Meyer, Caitie",9TGHS6FF17DADD,Willow Street Athletic Club,4413,01:26:45,02:54:01,02:55:48
132,112,99,"Davis, Neil",9TGHS6FF18197C,–,1712,01:13:39,02:29:24,02:29:38
2491,112,96,"Callister, Natalie",9TGHS6FF17E98A,–,977,01:17:50,02:54:06,02:54:13
133,113,13,"Savard-Gagnon, David",9TGHS6FF17DFE4,–,297,01:13:48,02:29:25,02:29:29
2499,113,97,"Mulhern, Colleen",9TGHS6FF180049,–,6107,01:25:44,02:54:07,02:56:57
134,114,100,"Musumeci, Nicholas",9TGHS6FF17CE5B,–,366,01:13:46,02:29:27,02:29:28
2503,114,98,"Herring, Breanna",9TGHS6FF17F8D8,–,4375,01:24:59,02:54:09,02:55:54
135,115,101,"Ahlund, Niklas",9TGHS6FF17F828,–,709,01:12:35,02:29:28,02:29:28
2521,115,99,"Reisch, Lisa",9TGHS6FF18177E,–,12725,01:28:03,02:54:14,02:56:19
136,116,102,"Giuliani, Robert",9TGHS6FF17FA7B,Greater  Boston Track Club,387,01:14:14,02:29:31,02:29:36
2538,116,100,"Youngberg, Chelsey",9TGHS6FF17DEBD,–,7083,01:27:47,02:54:18,02:57:24
137,117,103,"Macdonald, Sean",9TGHS6FF17E96D,Tracksmith Boston Hares,352,01:13:49,02:29:33,02:29:35
2542,117,14,"Tautfest, Jami",9TGHS6FF17CD6E,–,2904,01:26:24,02:54:19,02:55:08
138,118,104,"Berndt, Andrew",9TGHS6FF1835BD,–,3165,01:13:26,02:29:33,02:30:13
2543,118,101,"Dever, Alyssa",9TGHS6FF17DA08,–,3118,01:26:28,02:54:19,02:55:44
139,119,105,"Arcos, Raul",9TGHS6FF181D04,–,507,01:10:36,02:29:33,02:29:33
